Request time,Request Date,Trip Earnings,Fare,Safety Coverage Fee,Waiting Fee,Pickup Bonus,Discount,Surge,Pathao Net Commission,Pathao will Pay,You will Pay,Pickup Point,Destination Point,Distance,Duration,Trip Type,Pickup Area
7:39:00 PM,2/18/2025,618.3,654.29,5,,,30,32.71,68.7,0.0,43.7,"h 100,sher shah suri rd,mohammadpur","UTTARA SECTOR 7 MOSQUE,ROAD 1,KOTBARI BAZAAR,SECTOR 7",17.69,57.8,Plus,Mohammadpur
11:00:00 PM,2/18/2025,577.6,600,10,,37.6,0,,60.0,0.0,32.4,"al arafah motor parts and car decorations,easkaton garden road,ramna","SANARPAR BUS STOP,DHAKA CHITTAGONG HIGHWAY,SIGN BOAD,SHIDDHIRGANJ,NARAYANGANJ,1361",6.44,29.2,Prime,
12:28:00 PM,2/16/2025,1087.75,1145,10,,,0,,57.25,0.0,67.25,"urban panorama,residential area,dhanmondi","CHASARA,NARAYANGANJ SADAR,NARAYANGANJ",22.56,111,Prime,Dhanmondi
2:30:00 PM,2/16/2025,799.9,842,10,,,0,,42.3,0.0,52.1,"narayanganj,chasara,narayanganj sadar,dhaka","LABAID SPECIALIZED HOSPITAL,6,ROAD 4,DHAMONDI",20.89,82.8,Plus,
6:35:00 PM,2/14/2025,962.2,1132,10,,,159.88,,169.8,0.0,19.92,"modhurchan jame masjid , modhurchar rd , bilamalia , jadur char , 1347","JAMUNA FUTURE PARK ENTRY WAY , PROGATI SARANI , BASUNDHARA",26.8,87,Plus,
5:01:00 PM,2/16/2025,406.6,389.09,10,,,50,38.91,21.4,18.6,0,road to be named,"MONSURABAD HOUSING,LATIF REAL ESTATE LTD,ADABAR,MOHAMMADPUR",6.41,48.2,Prime,
7:36:00 PM,2/16/2025,504,560,5,,,50,,56.0,0.0,11,"mehedibag main rd , adabor","RD 5 , BLOCK B , BASHUNDHARA R/A",14.69,58,Plus,
2:57:00 PM,2/18/2025,492.3,520.95,10,,,50,26.05,54.7,0.0,14.7,"nolli & kabab , lilyrin tower , dhanmondi 2","MIRPUR PRE PRIMARY SCHOOL , H 13 , RD 30 , PALLABI EXTENSION , PALLABI",12.28,49.9,Prime,
5:52:00 PM,2/16/2025,561.45,562.86,10,,,50,28.14,29.55,10.45,0,"stdl,tripti,adabar,mohammadpur","NORDA BUS STOP,PRAGATI SARANI,BARIDHARA,GULSHAN",12.63,61.2,Prime,Mohammadpur
7:04:00 PM,2/16/2025,443.65,406.09,10,,,50,60.91,23.35,16.65,0,"house 117,road 11,block e,banani,dhaka","ARAMBAGH,RD 5,ARAMBAG R/A,PALLABI",8.31,40.7,Prime,
9:00:00 PM,2/16/2025,373.5,415,5,,,0,,41.5,0.0,46.5,"home stead  , 408 , d block 8 no road , blcok d , bahsudnhara r/a","HANIF ENTERPRISE , SHYAMOLI , MOHAMMADPUR",14.81,36.8,Plus,
12:26:00 PM,2/17/2025,309.7,296.36,10,,,0,29.64,16.3,0.0,26.3,"labaid fertality centre,green road,dhanmondi","WEST DHANMONDI JAME MASJID,WEST DHANMONDI JAME MASJID RD,WEST DHANMONDI",3.24,26.2,Prime,Dhanmondi
1:53:00 PM,2/17/2025,531.05,559,5,,,56.4,,27.95,23.45,0,"priyo ltd,residential area,dhanmondi","KALAPANI 1 BRAC SCHOOL,MASTERTEK,DHAKA CANTONMENT",15.22,59.2,Plus,Dhanmondi
8:22:00 AM,2/17/2025,207.4,232.38,5,,,24.9,11.62,36.6,0.0,16.7,emerald pride,"KHALEQUE PETROLEUM PUMP , MIRPUR RD , DARUS SALAM",2.61,19.3,Plus,
2:04:00 PM,2/18/2025,610.2,678,5,,,0,,67.8,0.0,72.8,"sparshitas corner , sector 11 , uttara","ZIGATOLA BUS STAND , JIGATOLA , DHANMONDI",19.64,73.2,Plus,Uttara
3:17:00 PM,2/17/2025,298.3,314,5,,,47.85,,15.7,27.15,0,"old school bakery,mirpur dohs","NCC BANK LTD,H 3,RD 11,BANANI",8.4,32,Plus,Mirpur
3:43:00 PM,2/17/2025,373.64,393,5,,,59.75,,19.66,35.08,0,"rd 13a,banani","TSC MOOREBAN,TSC MOR,UNIVERSITY OF DHAKA",7.73,52.5,Plus,Banani
11:06:00 AM,2/18/2025,660.43,684,10,,44.83,0,,68.4,0.0,33.57,"food zone , auchpara , tongi","25 EAST BENGAL , CANTONMENT , DHAKA , BANGLADESH",15.43,50.2,Prime,
11:57:00 AM,2/17/2025,411.4,440,10,,,50,44,72.6,0.0,32.6,evercare hospital,"COMMISSIONER MEHERONNESA HOUSE , 40 , PLLABI , MIRPUR 12",9.54,28,Prime,
5:57:00 PM,2/17/2025,477.85,479.05,5,,,50.8,23.95,25.15,20.65,0,"lucky bread confectionary and general store,kakrail,ramna","SHYAMOLI RD 1,SHYAMOLI",8.55,73.2,Plus,
7:52:00 AM,2/18/2025,437,438.1,5,,,65,21.9,23.0,37.0,0,"epsilon international,lake circus road,kolabagan",NORTH SOUTH UNIVERSITY,13.6,46.9,Plus,
9:03:00 PM,2/14/2025,605.7,653,5,20.0,,67.8,,67.3,0.0,4.5,"garden tower , h 20 , eskaton garden rd , old eskaton","AUTTARKHAN MAZAR CHOWRASTA BANK ASIA AGENT BANKING , ADARSHA PARA",20.48,52,Plus,
12:36:00 PM,2/17/2025,351.05,413,10,,,50,,61.95,0.0,21.95,"smart optics , road 13 , section 12","GULSHAN CLUB LIMITED , ROAD 50 , GULSHAN 2 , DHAKA",8.48,26.8,Prime,Mirpur
8:53:00 AM,2/18/2025,394.25,415,5,,,35,,20.75,9.25,0,"topia sharuba,280,9 no road,block d,basundhara r/a","SHANTA FORUM,187,1888 BIR UTTAM MIR SHAWKAT SARAK,DHAKA 1208",7.79,45.6,Plus,Bashundhara
4:39:00 PM,2/17/2025,371.7,413,5,,,62.7,,41.3,16.4,0,"house 22, road 7 , sector 11, uttara","DHAKA REGENCY HOTEL & RESORT , NIKUNJA 2",9.54,33.9,Plus,Uttara
8:05:00 PM,2/14/2025,314.1,349,5,,,35.4,,34.9,0.0,4.5,"gaochia chistia store , adabar , mohammadpur","POLICE CONVENTION HALL , OLD ELEPHANT RD , OLD ESKATON",7.14,31,Plus,Mohammadpur
10:18:00 AM,2/18/2025,435.1,416.36,5,,,65,41.64,22.9,37.1,0,"shanta forum,187,188b bir uttam mir shawkat sarak,dhaka 1208","HOUSE 3,ROAD 20/A,SECTOR 3,UTTARA",13.66,41.7,Plus,Mirpur
7:28:00 PM,2/14/2025,366.3,387,5,20.0,,30,,40.7,0.0,15.7,"creative cuisine , arambag residential area , mirpur 7","SHYAMOLI SQUARE SHOPPING MALL , MIRPUR RD , SHYAMOLI",7.65,24.3,Plus,
6:18:00 PM,2/17/2025,630,636.36,10,,,50,63.64,70.0,0.0,30,"khilkhet rail crossing , nikunja 2",DHANMONDI 15 BUS STAND,13.66,77.4,Prime,Nikunja
11:24:00 AM,2/18/2025,469.3,494,10,,,50,,24.7,15.3,0,"uttara 3 number sector park,sector 3","PREMIER BANK LIMITED,KEMAL ATATURK AVE,BANANI",12.92,37.5,Prime,
9:16:00 PM,2/18/2025,372.6,414,5,,,0,,41.4,0.0,46.4,"digital engravers ltd , kemal ataturk avenue , banani","PANIR TANK , TOLARBAG , MIRPUR 1",9.78,35.8,Plus,Banani
12:31:00 PM,2/18/2025,235.6,248,10,,,50,,12.4,27.6,0,"germania holdings ltd,gulshan 2,gulshan","TERACOTTA TALES,INDUSTRIAL AREA,TEJGAON",3.4,16.4,Prime,Gulshan
6:25:00 PM,2/18/2025,326.8,344,5,,,0,,17.2,0.0,22.2,"rann tex,sector 11,uttara","DOMESTIC TERMINAL (DAC),
HAZRAT SHAJALAL INTERNATIONAL AIRPORT",7.3,39,Plus,Uttara
7:17:00 PM,2/18/2025,495.9,524.76,5,,,30,26.24,55.1,0.0,30.1,"al arabian cake & sweets , bir uttam a.k khandaker sorok , mohakhali","MEDICAL COLLEGE FOR WOMEN AND HOSPITAL , SECTOR 1 , UTTARA",12.4,45.9,Plus,Mohakhali
7:38:00 PM,2/17/2025,294.3,327,10,,,50,,32.7,7.3,0,"super drug , 46 , dhanmondi 9/a, dhanmondi r/a","ROAD NO. 6 , MOHAMMADI HOUSING LIMITED MOHAMMADPUR",3.33,29.4,Prime,
5:13:00 PM,2/18/2025,545.8,606.44,10,,,50,,60.65,0.0,20.64,"nuvista pharma limited , mirpur dohs","INCEPTA PHARMACEUTICAL COMPANY LTD , SHAHID TAJUDDIN AHMED SARANI , TEJGAON",13.19,51.5,Prime,Mirpur
5:34:00 AM,2/18/2025,246.5,257.14,10,20.0,,0,12.86,43.5,0.0,53.5,"alorika , h 743, rd 8 , adabor","SHOHAGH PARIBAHAN , H 13/2, PANTHAPATH",5.54,9.5,Prime,
7:14:00 PM,2/18/2025,662.15,697,5,,,30,,34.85,0.0,9.85,"biman holiday premimum lounge,
hazrat shajalal international airport,kurmitola",JAPASTY SAKURA HEIGHTS,16.62,93,Plus,
8:33:00 PM,2/18/2025,475,500,5,,,50.5,,25.0,20.5,0,"insaf barakah kidney & general hospital,shahid tajuddin ahmeh sarani,mogbazar","RD 10,BLOCK H,MIRPUR 2",11.25,53,Plus,
8:11:00 AM,2/18/2025,837.25,965,10,20.0,,0,,147.75,0.0,157.75,"dominage perlito sicily , 74 & 75 , road no. 5 , block d, bashundhara r/a",EASTERN UNIVERSITY PERMANENT CAMPUS,24.69,52.8,Plus,Bashundhara R/A
1:03:00 PM,2/18/2025,239.4,266,5,,,40.65,,26.6,9.05,0,"kidomen , block a , mirpur 11","IMANI'S DREAM , SECTOR 17 , UTTARA",4.7,24,Plus,
9:55:00 PM,2/18/2025,453.15,457,10,20.0,,50,,23.85,16.15,0,"darul aman housing house no 15,mirpur commerce college road,shialbari","SWARNA SIRISH,37,DHANMONDI 4,DHANMONDI R/A",11.04,50.2,Prime,
1:00:00 PM,2/18/2025,330.65,370.48,5,,,0,18.52,58.35,0.0,63.35,"23/n , road 2, block d, bahsudnhara r/a","CHILLOX UTTARA ,S ECTOR 11",9.57,34.9,Plus,
12:28:00 PM,2/14/2025,335.7,355.24,10,,,50,17.76,37.3,2.7,0,"prince bazar ltd . ( pallabi branch ) , dhaka 1216 , bangladesh","HOTEL SWEET DREAMS , KEMAL ATATURK AVENUE , BANANI",9.42,17.6,Prime,Agargaon
12:37:00 PM,2/14/2025,774.23,840.26,10,20.0,,0,,86.02,0.0,96.03,"symphony cutomer care,narayanganj, b b rd,balur math,narayanganj sadar,narayanganj 1400","AURORA SPECIALIZED HOSPITAL LTD,19/1 KHULNA TRADE SQUARE,KAKRAIL,DHAKA 1000",19.01,54.7,Prime,
2:46:00 PM,2/18/2025,525.6,564,5,20.0,,75,,58.4,11.6,0,"zaman it , sector 10 , uttara","FUSION M NET LTD , SUITE NAVANAN TOWER 45 , GULSHAN 1 CIRCLE, GULSHAN",16.2,71.4,Plus,Uttara
11:54:00 PM,2/18/2025,312.69,311.84,10,20.0,,35.74,15.59,34.75,0.0,9,"school for community development , shantinagar bazar road , shantinagar",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,5.57,28.5,Prime,
9:10:00 PM,2/15/2025,1310.7,1542,10,,,231.3,,0.0,241.3,0,"balaka executive lounge,hazrat shahjalal international airport,kurmitola","DHAKA BANK,TANBAZAR,NARAYANGANJ,SHAH PARA RD,TANBAZAR,NARAYANGANJ SADAR,NARAYANGANJ 1400",38.63,101.4,Plus,
4:53:00 PM,2/18/2025,361.8,363.81,5,20.0,,0,18.19,40.2,0.0,45.2,"manarat dhaka international school and college , rd 104 , gulshan 1","144, I BLOCK ROAD 7 , BASHUDNHARA R/A",8.33,54.5,Plus,Gulshan
11:05:00 PM,2/18/2025,342,380,5,,,0,,38.0,0.0,43,"house 51 , road 6 , block c , banani , dhaka",ARAMBAG BUS STOP,9.53,28.5,Plus,
6:22:00 PM,2/16/2025,597.55,669.52,10,,,50,33.48.,105.45,0.0,65.45,"ac bazar industrys limited,house 113/c,road 7,sector 4,uttara,dhaka,1230","KISHALOY BALIKA BIDYALOY O COLLEGE,TAJMAHAL RD,MOHAMMADPUR",16.26,82.8,Prime,
10:13:00 PM,2/18/2025,290.7,323,5,,,0,,32.3,0.0,37.3,"delta hospital ltd , tolarbagh , mirpur 1","MESS B , ARMY OFFICER'S MESS , DHAKA CANTONMENT",6.65,29.2,Plus,
10:21:00 AM,2/14/2025,672.3,747,10,,,109.06,,74.7,2.36,0,jamiatul uloomil islamia dhaka mohammadia residenatial area  mohammadpur,"RAJDHANI FILLING STATION , DHAKA CHITTAGONG HIGHWAY",16.28,55.2,Prime,
5:40:00 PM,2/15/2025,609.45,551.54,15,,,0,165.46,107.55,0.0,122.55,"chill cafe,sector 7,uttara","RD 5,BLOCK A,BASUNDHARA R/A",9.71,43.1,Max,Uttara
7:38:00 AM,2/14/2025,819.56,910.62,10,,,128.89,,91.06,27.83,0,"sadia dental care , sector 5 , uttara","PURBACHAL JOYBANGLA RESTAURANT , SECTOR 10",21.77,46.5,Prime,Uttara
4:45:00 PM,2/17/2025,1233.28,1450.92,20,,,0,,217.63,0.0,237.64,"tehari ghor kacchi dine,shahjadpur,badda","JALKURI BUS STOP DHAKA NARAYANGANJ  RD,JALKURY,GODENAIL,NARAYANGANJ  1421",19.41,121.8,Plus,
7:34:00 PM,2/18/2025,799.28,723.33,15,,,0,217,141.05,0.0,156.05,"notun bazar bus stop,vatara rd,notun bazar,vatara","SONY CINEMA HALL CIRCLE,MAIN RD,MIRPUR 1",9.88,93,Max,
11:45:00 AM,2/14/2025,678.6,754,10,,,106.96,,75.4,21.56,0,"khanka baiturroshid jame masjid , meraj nagar , shonir akhra","mograpara bus stand, dhaka chittagong highway , sonargaon , naryanganj",18.68,45.7,Plus,
5:47:00 AM,2/14/2025,738.42,744.17,10,,35.18,50,37.21,78.14,0.0,2.96,"h 21 , atish dipankar rd , basabo","LALBAG KILLA ENTRANCE , LALBAG RD , LALBAG",18.68,53,Prime,
10:38:00 PM,2/18/2025,614.55,723,15,,,0,,108.45,0.0,123.45,"arafat dental care,block d,mirpur 1","KHOLIL GOST BITAN,SHAHJAHANPUR,MOTIJHEEL",14.48,50.7,Max,
3:48:00 AM,2/14/2025,291.6,308.57,10,,,50,15.43,32.4,7.6,0,"nayeem media house , kawran bazar , tejgaon","HAQUE RESIDENTIAL SOCIETY , WEST RAJARBAGH",7.02,19.2,Prime,
1:14:00 AM,2/14/2025,229.68,243.05,10,,,0,12.15,25.52,0.0,35.52,"red chilli pepper restaurant , gulshan 2 , gulshan","HAZE , BLOCK E , BANANI",0.72,12.2,Prime,Gulshan
9:58:00 PM,2/14/2025,498.95,559.05,10,,,59.7,27.95,88.05,0.0,38.35,"daily discount bd, sector 4, uttara","pan pacific sonargaon hotel ,kazi nazrul islam ave , banglamotor , shahbagh",15.72,40.4,Prime,Uttara
5:37:00 PM,2/17/2025,205.2,207.27,5,,,0,20.73,22.8,0.0,27.8,"formosa qq tea , green road , dhanmondi","TASTY PALACE , FARMGATE , TEJGAON",1.59,21.1,Plus,Dhanmondi
6:18:00 PM,2/15/2025,345.1,369.09,5,,,30,36.91,60.9,0.0,35.9,"lakeshore hotel gulshan , gulshan 2, gulshan","HOSUE 618, ROAD 9, BLOCK I , BASHUNDHARA R/A",8.62,40.6,Plus,Gulshan
10:16:00 AM,2/17/2025,639,710,10,,,0,,71.0,0.0,81,"central human resource development center , dhaka aricha highway , 1347","CAFE ASIA HOTEL & RESTAURANT , DARUS SALAM , KALLYANPUR",15.15,56,Prime,
6:54:00 PM,2/15/2025,509.15,570.48,5,,,0,28.52,89.85,0.0,94.85,"h 533, rana ave , block d, bashudnhara r/a",DHANMONDI 15 BUS STAND,15.7,60.6,Plus,
12:38:00 PM,2/15/2025,"1,375.18",1527.98,10,,,215.32,,152.8,52.5,0,"indokem bangladesh p l , sector 7 , uttara","HIGHWAY MOSQUE , DHAKA CHITTAGONG HIGHWAY , BANDAR , NARAYANGANJ , 1430",40.3,72,Prime,Uttara
9:09:00 AM,2/14/2025,818.1,889,10,20.0,,128.66,,90.9,27.76,0,"purbachal joybangla restaurant , sector 10","H 170/171 , FARMGATE BEGUNBARI RD , EAST TEJTURIPARA",20.84,30.7,Prime,
9:43:00 PM,2/15/2025,180.2,212,5,,,0,,31.8,0.0,36.8,"the palace ., road no 9  dhaka bangladesh","THE COFFEE BEAN & TEA  LEAF , ROAD 117 , DHAKA BANGLADESH",1.89,13,Plus,
10:46:00 PM,2/17/2025,540,600,10,,,0,,60.0,0.0,70,"beribadh rd , katasur","TUMI TELECOM CENTER , BOSILA , MOHAMMADPUR",1.86,13,Prime,
10:27:00 PM,2/17/2025,301.74,319.3,10,,,50,15.97,33.52,6.47,0,"hasna hena , 48 , girls school road , dhanmondi","H 5/1 , SAT MASJID RD , BLOCK D , LALMATIA",3.18,29.2,Prime,Dhanmondi
9:57:00 PM,2/15/2025,210.6,222.86,10,,,50,11.14,23.4,16.6,0,"future technology  , ekmal atatruk  avenue, banani","AMMARI DHAKA , ROAD 41 , GULSHAN  2, GULSHAN",1.64,11.9,Prime,Banani
11:36:00 PM,2/17/2025,540,600,10,,,0,,60.0,0.0,70,"high speed broadband internet , bosila housing , mohammadpur","KHOKON BIKE REPAIR CENTER , BOSILA GARDEN CITY , MOHAMMADPUR",1.64,13,Prime,Mohammadpur
10:30:00 PM,2/15/2025,219.3,244,5,,,0,,24.4,0.0,29.4,"the city bank , road 113/a, gulshan","DR SAYEDA MARZIATUL MKAFI , H 269 ,  EASTERN RD , BARIDHARA DOHS",5.16,20.2,Plus,Gulshan
6:24:00 PM,2/17/2025,224.1,216.52,5,,,38.1,32.48,24.9,8.2,0,"salom super sanitary , h 73/1/ka , green rd","SQUARE HOSPITAL LTD , PANTHAPATH",1.36,24.2,Plus,
11:52:00 AM,2/15/2025,205.2,217.14,10,,,50,10.86,22.8,17.2,0,"navision  navi  world limited , block g , banani","RD 114 , GULSHAN 1",1.66,9.9,Prime,Banani
4:24:00 PM,2/18/2025,203.4,205.45,10,,,0,20.55,22.6,0.0,32.6,"i h m tanjim , digital marketing & ecommerce business specialist , girls school road , kalabagan","SQUARE HOSPITALS LTD , PANTHAPATH RD , KALABAGAN",0.69,19.5,Prime,Kalabagan
6:19:00 AM,2/18/2025,216,228.57,10,,,25,11.43,24.0,0.0,9,"h b 51 , outer circular rd , kamalapur","GULFESHA PLAZA , OUTER CIRCULAR ROAD , WIRELESS , MOGBAZAR",2.59,12,Prime,
12:17:00 AM,2/16/2025,431.1,456.19,10,,,50,22.81,47.9,0.0,7.9,"road  116 , gulshan 1 , gulshan","RAJUK COLLEGE PLAYGROUND , RAJUK COLLEGE RD ,. SECTOR 6 , UTTARA",12.63,27.6,Prime,Gulshan
12:14:00 PM,2/18/2025,540,600,10,,,0,,60.0,0.0,70,"t.h bakery & sweets , rayer bazar , mohammadpur","CHOCOHIVE , EAST RAJABAZAR , PANTHAPATH",5.74,16.5,Prime,Mohammadpur
8:46:00 PM,2/16/2025,216.75,242.86,10,,,50,12.14,38.25,1.75,0,"alifs engineering , sector 4 , uttara","CHATGAIYA TOLPAR , H 39 , RD 18 , SECTOR 3 , UTTARA",2.28,16.9,Prime,Uttara
7:49:00 AM,2/14/2025,12316.48,1280.51,10,,,180.67,,64.02,106.64,0,"recondition car world bd, block c , mirpure 12","SKYLINE GROUP , NOBINOGOR KALIAKOIR ROAD , NOBINAGAR",32.51,69.6,Plus,
3:30:00 PM,2/17/2025,576.65,510.43,10,20.0,,50,76.57,30.35,9.65,0,"81/82 , hamid tower , free school street , kathalbagan bazar , panthapath","STAR LINE BUS COUNTER , KAMALAPUR RD , SOUTH MUGDAPARA , MOTIJHEEL",6.94,34.7,Prime,Panthapath
2:18:00 PM,2/14/2025,580.55,631.43,10,20.0,,50,31.57,102.45,0.0,62.45,"t-fashion , zafrabad , mohammadpur","UTTARA SECTOR 7 PARK , SECTOR 7 , UTTARA",18.48,42.5,Prime,Mohammadpur
10:56:00 AM,2/14/2025,1030.51,1033,10,,49.16,146.02,,51.65,133.53,0,"a tex label (bd) ltd, zirabo to  bishmail rd , rustampur, ashulia","BAROIPARA BUS STOP , BAROIPARA RD, CHANDRA , 1751",24.3,57,Prime,
6:33:00 PM,2/18/2025,540,600,10,,,0,,60.0,0.0,70,"bilamalia bus stop , dhaka aricha highway , bilamalia , jadur char","NAHID TIMBER & SAW MILL , DHAKA ARICHA HIGHWAY , NOBINAGAR , 1340",9.77,37,Prime,
5:27:00 PM,2/18/2025,540,600,10,,,0,,60.0,0.0,70,"sayma , girls school road , dhanmondi","AMINBAZAR BUS STATION , DHAKA ARICHA HIGHWAY",7.49,43.3,Prime,Dhanmondi
6:47:00 AM,2/16/2025,606.1,638,10,,,0,,31.9,0.0,41.9,"reliable computer instute & training center (  rcitc ) , block e, mirpur 12","POPULAR PHARMACETICALS LTD, FISONS RD , WEST ARICHAPUR , MOINARTEK",15.5,42,Plus,
4:11:00 PM,2/18/2025,576.65,607,5,,,61.2,,30.35,25.85,0,"kurmitola , sector 2","BANESREE KATCH BAZAR , MERADIA , RAMPURA BANASREE ROAD IDEAL SCHOOL , BANASREE , SHHJAHANPUR",14.92,75,Plus,Purbachal
7:47:00 AM,2/16/2025,930.05,979,10,,,0,,48.95,0.0,58.95,"janani express parcel service , arichapur , tongi","BERIBADH CHOURASTA  BUS STAND  , BERIBADH RD , MOHAMMADPUR",20.92,77.4,Prime,
2:34:00 PM,2/18/2025,449.35,473,5,,,47.8,,23.65,19.15,0,"cbsg informatix , block b , lalamatia",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,14.93,42.7,Plus,
8:58:00 AM,2/16/2025,572.85,482.4,10,,,50,120.6,30.15,9.85,0,"h 25 , rd 1, mohammadi housing ltd , mohammadpur","RAINTREE , ROAD 27 , BANANI",8.6,46,Prime,Mohammadpur
1:05:00 PM,2/18/2025,479.75,505,10,,,50,,25.25,14.75,0,"timit , 39 , road no 1 , block a , basundhara r/a","GREEN LANDMARK TOWER , LAKE CIRCUS ROAD , KOLABAGAN",12.65,64.8,Prime,Bashundhara
11:26:00 AM,2/18/2025,484.5,463.64,5,,,70,46.36,25.5,39.5,0,"bir uttam cr datta road , hatirpool , wireless , lalmatia","JAMUNA FUTURE PARK , PROGATI SARANI , BASUNDHARA R/A",11.87,47.3,Plus,
11:11:00 AM,2/16/2025,209,220,5,,,45,,11.0,29.0,0,"dhaka road division , block e , banani","BIJOY RAKEEN , LINE 3 , MIRPUR 13",4.46,21.8,Plus,Banani
11:21:00 PM,2/18/2025,418.95,420,10,,,50,21,22.05,17.95,0,"iqbal rd , west shewrapara","RD 6 , SIKDER REAL ESTATE , SHIKDAR ESTATE , HAZARIBAG",8.62,28.6,Prime,
9:48:00 PM,2/18/2025,550.33,579.29,5,,,0,,28.97,0.0,33.96,"airport rent a car service , hazrat shahjalal international airport , kurmitola","MIRPUR 10 CIRCLE , MIRPUR 10",14.88,63.6,Plus,
3:58:00 PM,2/16/2025,434.15,457,10,,,50,,22.85,17.15,0,open kitchen 2,EVERCARE HOSPITAL DHAKA,10.34,42.9,Prime,
4:53:00 PM,2/16/2025,310.65,311.43,5,,,49.8,15.57,16.35,28.45,0,"bashudnhara residencial area , baridhara , block e, bashudnhara r/a","NANNU MARKET , RD 4 , BLOCK A , MIRPUR 11",9.97,31.5,Plus,
8:24:00 PM,2/18/2025,634.6,636.19,10,,,50,31.81,33.4,6.6,0,"hakim heritage , road 6 , dhanmondi",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,14.31,73.2,Prime,Dhanmondi
3:17:00 PM,2/17/2025,345.8,364,5,,,55.35,,18.2,32.15,0,"1, road 31, section 12","KOLLANPUR BUS STOP , MIRPUR ROAD , ABDUL RAFIQ HOUSING , GABTALI",9.28,36,Plus,Mirpur
6:00:00 PM,2/18/2025,323,309.09,10,,,35,30.91,17.0,8.0,0,"amira travels & tours , shahbagh , ramna","SHIMANTO SQUARE , ROAD 2 , RESIDENTIAL AREA , DHANMONDI",2.56,24.6,Prime,
4:35:00 PM,2/17/2025,627,660,10,,,0,,33.0,0.0,43,"living shyamolima, house 33, road 3, shyam,oli , dhaka","SAVAR THANA BUS STOP , DHAKA ARICHA HIGHWAY , NOBINAGAR , 1340",17.05,55,Plus,
10:15:00 AM,2/18/2025,353.4,323.48,10,,,50,48.52,18.6,21.4,0,"h 338 , taltola rd , taltola , khilgaon","DEPARTMENT OF WOMEN AFFAIRS , H 37/3 , ESKATON GARDEN RD , OLD ESKATON",4.34,26.8,Prime,Khilgaon
7:09:00 AM,2/18/2025,673.67,709.13,5,,,102.91,,35.46,62.45,0,"doinik shondhani , barta , block d , mirpur 12","GREEN LINE PARIBAHAN COUNTER NO. 01, ARAMBAGH , MOTIJHEEL",18.5,79.8,Plus,
7:00:00 PM,2/16/2025,872.1,798.26,10,,,50,119.74,45.9,0.0,5.9,"united commercial bank capital ltd , motijheel rd , motijheel",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,17.15,83.4,Prime,Motijheel
4:58:00 PM,2/16/2025,524.4,552,10,,,50,,27.6,12.4,0,ring tech ( bangladesh ) ltd .,"STUDIO 27 INTERNATIONAL , FAZLE RABBI RD , MOTIJHEEL",11.33,66,Prime,
4:20:00 PM,2/16/2025,490.2,491.43,5,,,70,24.57,25.8,39.2,0,"sonali bank , motijheel rd , dilkusha","CROWNE PLAZA DHAKA GULSHAN , AN IHG HOTEL , GULSHAN 2 , GULSHAN",9.88,52.6,Plus,
4:33:00 PM,2/18/2025,483.55,484.76,10,,,50,24.24,25.45,15.55,0,"navana probani ridgedale , plot f 13 18 , block f , section 11 , dhaka","UNIVERSITY OF LIBERAL ARTS BANGLADESH ( ULAB) , MOHAMMADPUR",9.89,54.5,Prime,
9:03:00 AM,2/16/2025,642.6,571.2,10,,,50,142.8,71.4,0.0,31.4,"shazid cycle store , 349 , shwerapara to pirerbag road , mukti housing , pashcim shewrapara","CAFE TREAT ON , EVER CARE HOSPITAL EXIT GATE , BASHUNDHARA R/A",11.25,55.8,Prime,
3:09:00 PM,2/16/2025,340,400,5,,,80,,60.0,15.0,0,"dizit limited , rozd 4 , block f , banani","EASTERN IDRIS CHEMON VILLA , SEGUNBAGICHA ROAD",8.19,38.9,Plus,Banani
3:16:00 PM,2/16/2025,379.8,402,10,20.0,,50,,42.2,0.0,2.2,"faruk & assosiate , green road, kathalbagan","BANALATA , 5 RAJIA SARAK , ABDUL RAFIQ HOUSING , KALLYANPUR",6.29,23,Prime,
7:05:00 AM,2/14/2025,542.3,607.62,10,,,0,30.38,95.7,0.0,105.7,"zigatola bus stand , jigatola , dhanmondi","ZIA COLONY , ZIA COLONY , DHAKA CANTONMENT",15.76,34.8,Prime,Dhanmondi
2:16:00 PM,2/17/2025,498.29,438.71,10,20.0,,50,65.81,26.22,13.77,0,"segunbagicha sarkari baro tala mor , segunbagicha rd","WESTLINE IVERSEAS RL-1392 , HOUSE 05 , ROAD 2/A , BLOCK F , BANANI",7.54,26.2,Prime,
4:23:00 PM,2/16/2025,339.3,359.05,10,,,50,17.95,37.1,2.3,0,"housing and building research institute , mirpur rd , darussalam darus salam","SAFEWAY TECHNOLOGIES LTD, BLOCK I , BANANI",7.77,29.7,Prime,
12:56:00 PM,2/16/2025,456.3,440.87,10,,,50,66.13,50.7,0.0,10.7,"chandra van , ka 47/2 , joar shahara bazar rd , joar shahara",SHEWRAPARA BUS STAND,10.32,38,Prime,
5:10:00 PM,2/16/2025,423,408.7,10,,,50,61.3,47.0,0.0,7,"house 53, road 7b , block h , banani , dhaka","IBN SINA HOSPITAL , RD 15/A, DHANMONDI",8.12,42.8,Prime,
