Request time,Request Date,Trip Earnings,Fare,Safety Coverage Fee,Waiting Fee,Pickup Bonus,Discount,Surge,Pathao Net Commission,Pathao will Pay,You will Pay,Pickup Point,Destination Point,Distance,Duration,Trip Type,Unnamed: 0,Pickup Area
7:31:00 AM,3/3/2025,504,600,5,,,70,30,126.0,0.0,61,ASSURE BITHI BIHONGO SECTOR 1 UTTARA,BIRDEM HOSPITAL KAZI NAZRUL ISLAM AVE SHAHBAG,19.25,52,Plus,,
8:17:00 AM,3/2/2025,547.2,500.87,10,,,0,75.13,28.8,0.0,38.8,"NOOR TOWER , 341/D , ROAD NO 15 , BLOCK A , BASUNDHARA R/A","MITSUBISHI CORPORATION , H 111 , BIR UTTAM CR DATTA RD , KATHALBAGAN",11.61,47.9,Prime,17394.0,Bashundhara
1:43:00 PM,3/3/2025,753.6,942,10,,,0,,188.4,0.0,198.4,"HASAN KACHA MALER ARODH , DHAKA CHITTAGONG HIGHWAY WEST JATRABARI",SONARGAON POURASHAVA SONARGAON NARYANGANJ,21.25,58.7,Prime,,
7:37:00 AM,3/3/2025,361,361.9,5,,,65,18.1,19.0,41.0,0,"H 9 , RD 3 , PC CULTURE HOUSING SOCIETY , MOHAMMADPUR","BRAC CENTER , 75 , BIR UTTAM A. K .KHANDAKAR ROAD , MOHAKHALI, GULSHAN",9.57,38.1,Plus,17396.0,Mohammadpur
2:43:00 PM,2/28/2025,447.95,458.26,10,,,50,68.74,79.05,0.0,39.05,"AFTAB NOGOR MAIN ROAD , BLOCK C , 32 NUMBER BUILDING 5TH FLOOR OF LIFT",SHYAMOLI PARK MOHAMMADPUR,11,38.7,Prime,,
7:00:00 AM,3/3/2025,239.4,252,10,,,60,,12.6,37.4,0,"SOUTH BREEZE , H 412 , RD 4 , ADABOR","RD 5 , PROMINENT HOUSING , MOHAMMADPUR",1.84,15,Prime,,
5:50:00 PM,2/28/2025,274.55,307.62,10,,,50,15.38,48.45,0.0,8.45,"WELCOME PHARMA , 1/5 KALLYANP[UR MAIN ROAD MUKTI HOUSING KALLYANPUR",BRISKET & BISTRO WEST DHANMONDI,5.36,30,Prime,,
6:27:00 PM,3/2/2025,417.05,418.1,10,,,0,20.9,21.95,0.0,31.95,"KITCHEN WORLD LTD-UTTARA-11 , SECTOR 11","ZIA COLONY ROAD , MATIKATA , SECTION 13",11.73,21.5,Prime,,
6:16:00 PM,2/28/2025,395.25,465,5,,,105,,69.75,30.75,0,GLORIA JEANS DHNMONDI,RAFI PHARMACY F 1 RD 1 PALLABI EXTENSION PALLABI,11.21,51.9,Plus,,
7:33:00 PM,2/28/2025,444.6,494,5,,,49.9,,49.4,0.0,4.5,ALBAIT RESTAURANT MIRPUR 1 BLOCK A MIRPUR 1,"GULSHAN BADDA LINK RD , MIDDLE BADDA",11.91,55.8,Plus,,
9:19:00 PM,2/28/2025,310.5,328.57,10,,,0,16.43,34.5,0.0,44.5,GULSHAN SHOOTING CLUB GULSHAN 1,H 26 RD 7 SIUTH BANASREE PROJECT,6.52,28.7,Prime,,
2:18:00 PM,3/2/2025,216.6,228,5,,,0,,11.4,0.0,16.4,"CANADIAN INTERNATIONAL SCHOOL BANGLADESH , BLOCK A , BANANI","EBENEZER INTERNATIONAL SCHOOL , ROAD NO. 2 1, BASUNDHARA R/A",6.4,25.7,Plus,17404.0,Banani
12:56:00 PM,3/1/2025,494.24,581.46,10,,,50,,87.22,0.0,47.22,MATKA BLOCK A BANSREE,POPULAR HOSPITAL UNDER GROUND MOSQUE RESIDENTIAL AREA DHANMONDI,7.2,84.6,Prime,,
9:04:00 PM,3/1/2025,222.23,261.45,5,,,0,,39.22,0.0,44.22,"APON FAMILY MART , BLOCK D , BASHUNDHARA R/A","NAVEED'S COMEDY CLUB , GULSHAN 2 , GULSHAN",5.85,23,Plus,17406.0,Bashundhara R/A
2:44:00 PM,3/1/2025,333.2,356.36,10,,,50,35.64,58.8,0.0,18.8,"ADDA MULTI CUISINE RESTAURANT , RESIDENTIAL AREA DHANMONDI","ASSURE BUSHRA PALACE , SHYAMOLI MOHAMMADPUR",5.04,34.5,Prime,,
6:46:00 PM,3/1/2025,663.01,709.1,5,,,50,70.91,117.0,0.0,72,"MOHAMMADI HOMES LTD , MOHAMMADPUR","LAKE CITY CONCORD , KHILKHET",17.29,89.4,Plus,17408.0,Mohammadpur
10:04:00 PM,2/26/2025,1029.35,1211,10,,,0,,181.65,0.0,191.65,COMMERCIAL BANK OF CEYLON HEAD OFFICE,NARAYANGANJ CHASARA NARYANGANJ SADAR DHAKA,27.14,77.4,Plus,,
2:27:00 PM,3/1/2025,572.05,673,10,,,0,,100.95,0.0,110.95,"GRANDEUR , 50 , ROAD 3A , DHANMONDI R/A","ZARA AGRO , NAYA BAZAR , ATI",7.96,29.6,Prime,,
8:49:00 PM,2/28/2025,264.35,296.19,10,,,77.1,14.81,46.65,20.45,0,AARONG GULSHAN TEJGAON GULSHAN LINK RD,THE GROVE BISTRO GULSHAN 2 GULSHAN,3.43,20.7,Prime,,
8:38:00 AM,3/3/2025,236.55,237.14,10,,,60,11.86,12.45,37.55,0,"BEST CLEANING SERVICE , SOLMAID , VATARA","AIUB CAMPUS , KURATALI , KHILKHET , BASUNDHARA R/A",3.64,20,Prime,,
10:54:00 PM,2/28/2025,532.95,597.14,10,,,50,29.84,94.05,0.0,54.05,"SALIMA PALACE , 113 D BLOCK 6 NO ROAD BLOCK D BASHUNDHARA R/A","RAJDHANI SUPER MARKET , HATKHOLA RD TIKATULI",13.32,47,Prime,,
5:14:00 PM,3/2/2025,514.25,550,5,,,50,55,90.75,0.0,45.75,"H 540 , RD 16 , TILPAPARA , KHILGAON","TOP CAKE BASHUNDHARA , BASUNDHARA R/A",13.32,74.4,Plus,17414.0,Khilgaon
3:06:00 PM,3/2/2025,231.64,247.75,5,,,41.63,24.77,40.87,0.0,4.25,"H 1398/17 , TALTOLA RD , TALTOLA , KHILGAON","HEALTH AID HOSPITAL , ATISH DEEPANKAR ROAD , BUDDHO MONDIR , BASHABO",2.21,30.7,Plus,17415.0,Khilgaon
11:40:00 AM,3/2/2025,315.35,337.27,5,,,56.4,33.73,55.65,0.0,4.25,"MOHAMMADI HOUSING LTD , MOHAMMADPUR",CURZON HALL,9.01,42.4,Plus,17416.0,Mohammadpur
9:55:00 PM,3/1/2025,378.9,400.95,10,,,50,20.05,42.1,0.0,2.1,"HOUSE 19 , ROAD 95 , GULSHAN 2","25/B , ROAD 6 , DHANMONDI R/A",9.96,28,Prime,,
11:46:00 PM,2/28/2025,602.3,634,5,,,0,,31.7,0.0,36.7,RAMPURA BRIDGE,"RAJUK UTTARA APARTMENT PROJECT , AVE 3 , SECTOR 18 , UTTARA",19.99,58.8,Plus,,
2:34:00 PM,3/3/2025,279.65,329,5,,,70,,49.35,15.65,0,"NANDAN DEWAN PARK , SECTOR 4 , UTTARA",NORTH SOUTH UNIVERSITY ( NSU ),8.36,30.5,Plus,6634.0,Uttara
5:58:00 PM,2/28/2025,385.85,453.94,5,,,0,,68.09,0.0,73.09,"RM APON HOUSING & PROPERITES LTD , SECTOR 4 , UTTARA","OLIVE GARDEN , 43 , ROAD 35 , GULSHAN 2 , GULSHAN",11.98,42.6,Plus,17422.0,Uttara
8:15:00 PM,3/2/2025,489.6,518.1,10,,,50,25.9,54.4,0.0,14.4,"05 , ROAD 5 , BLOCK C , BASUNDHARA R/A","STAR LINE BUS COUNTER SPECIAL , MANIKNAGAR , TT PARA",13.09,49.8,Prime,17423.0,Bashundhara
10:13:00 AM,2/27/2025,323,309.09,10,,,50,30.91,17.0,23.0,0,"VILLA , SECTOR 14 , UTTARA","FITMENT CRAFT , MIRPUR DOHS",7.54,25.9,Prime,17424.0,Uttara
8:02:00 AM,2/27/2025,331.55,332.38,10,,,50,16.62,17.45,22.55,0,"VAT CHECKER OFFICE , DOHS , MIRPUR",KHILKHET BUS STOP,7.8,18.3,Prime,17425.0,Mirpur
8:53:00 AM,3/3/2025,538.05,633,10,,,60,,94.95,0.0,44.95,"12 13 MOR , SECTOR 12","DELTA LIFE TOWER , H 37 , RD 90 , GULSHAN 2",14.8,69,Prime,,
6:21:00 AM,3/2/2025,614.52,722.96,10,,,0,,108.44,0.0,18.44,"SCHOOL OF INTELLIGENCE , ROAD 10/A , SECTOR 11 , UTTARA","GAZIPUR POLICE LINE CANTEEN , JOYDEBPUR RD , 1702",18.24,40.3,Plus,17427.0,Uttara
8:29:00 AM,2/28/2025,435.96,417.18,5,,,46.39,41.72,22.94,18.44,0,"7 , ROAD 10 , SECTION 12",KALLYANPUR BUS STAND,8.45,53.4,Plus,17428.0,Mirpur
5:50:00 PM,2/27/2025,364.8,384,5,,,58.35,,19.2,34.15,0,"HAZI KAMAL WHITE HOUSE , 227, ROAD NO .8 , BASUNDHARA R/A","5/2 , BLOCK E , MIRPUR 12 , PALLABI , DHAKA 1216",9.65,25.5,Plus,17429.0,Bashundhara
5:01:00 PM,2/27/2025,412.3,434,5,,,65,,21.7,38.3,0,"SHELTECH FALGUNI , BLOCK A , MIRPUR 11","INDEPENDENT UNIVERSITY BANGLADESH ( IUB ), BASUNDHARA R/A",9.03,43.5,Plus,,
9:45:00 AM,3/2/2025,323,340,5,,,34.5,,17.0,12.5,0,"24 , ROAD 2 , SECTION 12","INDEPENDENT UNIVERSITY BANGLADESH (IUB ), BASUNDHARA R/A",8.79,31,Plus,17432.0,Mirpur
1:44:00 PM,3/1/2025,524.4,532,5,20.0,,114.2,,27.6,81.6,0,"GERMAN LANGUAGE ONLINE SCHOOL DHAKA , RESIDENTIAL AREA , DHANMONDI","AVENUE 8 , MIRPUR DOHS , MIRPUR 12",14.67,39.9,Plus,17433.0,Dhanmondi
11:13:00 AM,2/28/2025,191.9,202,5,,,31.05,,10.1,15.95,0,"DIPA MEDICAL HALL , SOUTH BISHIL , MIRPUR 1","MIRPUR GENERAL HOSPITAL ( KALSHI BRANCH ), BLOCK B , MIRPUR 12",4.72,16.1,Plus,,
6:29:00 AM,3/1/2025,"1, 191.30",1254,10,,,0,,62.7,0.0,72.7,"M.ART FAIR , BLOCK B , MIRPUR 11","EOBHOG HAZI UZIR ALI HIGH SCHOOL , SHAHID KHOKHON BISWAS BABURAIL RD , FATULLAH , NARAYANGANJ, 1400",34.31,75.6,Prime,,
9:19:00 AM,3/1/2025,919.6,968,10,48.4,0.0,0,,48.4,0.0,58.4,"JANANI STORE MASDIER BAZAR , DHAKA NARAYANGANJ RD , MASDAIR , FATULLAH , NARAYANGANJ , 1400","SQUARE HOSPITAL LTD , PANTHAPATH RD , KALABAGAN",22.91,70.8,Plus,,
10:52:00 PM,3/1/2025,350.2,412,5,,,0,,61.8,0.0,88.8,shahjalal international airport domestic terminal,118 road 4 block c bashundhara r/a,10.14,28.5,Plus,,
6:58:00 PM,3/3/2025,296,370,10,,,188,,74.0,104.0,0,"pupul steel corporation , north south rd malitola","multibrand infotech ltd , industrial area , tejgaon",6.31,27.6,Prime,,
10:38:00 PM,2/28/2025,461.7,462.86,10,,,50,23.14,24.3,15.7,0,"ortho dental care 67/d , road 11 banani","rdb amin villa 1/d/ka , west dhanmondi",9.66,33.5,Prime,,
1:06:00 AM,3/1/2025,655.5,657.14,10,,,0,32.86,34.5,0.0,44.5,"dhaka college , mirpur rd , new market","house 15 , road 15, sector 14, uttara",19.93,33.5,Prime,,
4:49:00 PM,3/1/2025,551.37,580.39,5,,,80,,29.02,45.98,0,"house 4 , road 26 , sector 7 , uttara","awake cafe & bistro , dhali fitness center , bashundhara r/a",16.13,52.5,Plus,,
9:39:00 AM,3/1/2025,349.2,337.39,5,,,39.3,50.61,38.8,0.0,4.5,"HOSSAIN COMPLEX,H 20,LARMINI ST,WARI","H 82/1,RD 2/A,NIKETON",9.02,29,Plus,,
3:47:00 PM,2/28/2025,657.4,601.74,10,,,70.2,90.26,34.6,25.6,0,"COMILLA HOTEL AND RESTAURANT,MALIBAGH COLLEGE RD,MALIBAGH BAZAR ROAD,MALIBAGH","ALADDIN RESTAURANT,BLOCK A,MIRPUR 10",13.9,47.7,Prime,17443.0,Malibagh
4:55:00 PM,2/28/2025,478.8,484,10,20.0,,0,,25.2,0.0,35.2,"MOYUREE COMMUNITY CENTER,SECTION 6,MIRPUR",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,11.54,29.1,Prime,17444.0,Mirpur
5:56:00 PM,2/28/2025,475,500,5,,,0,,25.0,0.0,30,"ABC TWILIGHT,SECTOR 4,UTTARA","AUGMEDIX BANGLADESH,INSUDTRIAL AREA,TEJGAON",13.36,36.2,Plus,17445.0,Uttara
8:07:00 AM,3/1/2025,486.9,470.43,10,,,50,70.57,54.1,0.0,14.1,"MILON TAILORS,CHOWDHURIPARA,BLOCK C,KHILGAON","JAGANNATH UNIVERSITY,CHITTA RANJAN AVE,SADARGHAT",5.53,27.9,Prime,17446.0,Khilgaon
2:45:00 PM,3/3/2025,1082.58,1353.22,10,,,0,,270.64,0.0,280.64,"DR G M JAHANGIR HOSSAIN,SHOULDER AND KNEE CENTER,SHYAMOLI,MOHAMMADPUR","BHAWAL BADRE ALAM GOVT COLLEGE,DHAKA TANGAIL HIGHWAY,1702",35.18,100.8,Plus,17447.0,Mohammadpur
4:00:00 PM,2/26/2025,526.3,427.2,10,20.0,,50,106.8,27.7,12.3,0,"RAZZAK MANIL,H 533,ATISH DIPANKAR RD,KHILGAON","BRB HOSPITAL LTD,PANTHAPATH",6.1,56.8,Prime,17448.0,Khilgaon
5:03:00 PM,2/26/2025,562.4,514.78,10,,,0,77.22,29.6,0.0,39.6,"CHILLOX,GREEN ROAD,PANTHAPATH","JK CONVENTION HALL,BUDDHO MONDIR,BASHABO",6.76,49.6,Prime,17449.0,Panthapath
9:51:00 AM,2/27/2025,1241.65,1287,10,20.0,,0,,65.35,0.0,75.35,"BRAC MATERNITY CENTER,MADERTEK (SOUTH BANASHREE),WEST NANDIPARA","BANIJJO MELA,SECTOR 4,PURBACHAL",24.13,67.8,Prime,,
11:39:00 AM,2/28/2025,378.25,404.55,40.45,5.0,,103.5,,66.75,31.75,0,"MUKTI HOUSING,PASCHIM AGARGAON","KHILGAON BOT TOLA BAITUL FALAH JANE MASJID,PLOT 720 723,RD 22,TILPAPARA,KHILGAON",9.33,34.4,Plus,,
5:53:00 PM,2/28/2025,599.25,671.43,10,,,128,33.57,105.75,12.25,0,"BRAC BANK LIMITED ATM,SECTOR 4,UTTARA","XINXIAN RESTAURANT,GREEN ROAD,DHANMONDI",16.95,67.8,Prime,17452.0,Uttara
2:33:00 AM,3/1/2025,555.9,634,5,20.0,,0,,98.1,0.0,103.1,"HOUSE 90,ROAD 19,SECTOR 14,UTTARA","NOBLE SCHOOL & COLLEGE,BLOCK E,AFTABNAGAR",17.27,57.1,Plus,17453.0,Uttara
10:35:00 AM,3/2/2025,380.8,448,10,,,50,,67.2,0.0,27.2,"NATIONAL BOARD OF REVENUE OFFICE,SHYAMOLI D,AGARGAON","MINISTER HEADQUARTERS,ROAD 35,GULSHAN 2,GULSHAN",8.87,49.7,Prime,17454.0,Agargaon
8:22:00 AM,2/26/2025,555.9,654,10,,,0,,98.1,0.0,108.1,"3/A,ROSE BUD,SHITOLCHAYA ABASHIK,MIRPUR ROAD,SOUTH KALLYANPUR","ENAM MEDICAL COLLEGE AND HOSPITAL,THANA RD,1340",15.71,32.3,Prime,,
4:08:00 PM,2/26/2025,518.5,554.55,10,,,50,55.45,91.5,0.0,51.5,"BANGLADESH SPECIALIZED HOSPITAL,MIRPUR RD,SHYAMOLI","LAB QUEST LIMITED,NORTH BADDA",11.12,49.1,Prime,,
3:49:00 PM,2/27/2025,378.25,386.96,5,,,65,58.04,66.75,0.0,6.75,"UNITED NATION CIRCLE BOOTH,UNITED NATION CIRCLE,BARIDHARA","CEMEX SHOPNO BILASH,GENEVA CAMP,MOHAMMADPUR",8.8,47.6,Plus,,
9:27:00 PM,2/27/2025,317.9,374,10,,,50,,56.1,0.0,16.1,HOTEL SARINA,"SHWAPNO 11,SECTION 06.,MIRPUR",6.88,26.9,Prime,,
4:05:00 PM,3/3/2025,191.9,202,5,,,31.05,,10.1,15.95,0,"HASNA HENA,H 48,GIRLS SCHOOL RD,KALABAGAN","HOUSE 52/6,DHALAIBARI ROAD,WEST RAJABAZAR,INDIRA ROAD,PANTHAPATH",0.85,17.5,Plus,17460.0,Kalabagan
4:28:00 PM,3/3/2025,226.1,238,10,,,60,,11.9,38.1,0,"52/8,BOUBAZAR GOLI,DHANMONDI","FLYMART SMALL SHOP,GIRLS SCHOOL ROAD,KALABAGAN",1.48,16.6,Prime,17461.0,Dhanmondi
8:02:00 PM,2/3/2025,193.8,204,5,,,31.35,,10.2,16.15,0,"SKOLAR OVERSEAS EDUCATION,PANTHAPATH","JAM JAM STORE,BOUBAZAR GOLI,DHANMONDI",0.83,9.4,Plus,17463.0,Panthapath
9:53:00 PM,3/3/2025,190,200,10,,,21,,10.0,1.0,0,"HASNA HENA,48,GIRLS SCHOOL ROAD,DHANMONDI","BOSTI,SHUKRABAD ROAD,DHANMONDI",0.93,9.3,Prime,17464.0,Dhanmondi
12:41:00 AM,3/3/2025,589,620,10,,,0,,31.0,0.0,41,"AMIN BAZAR KENDRIO MASJID,DHAKA ARICHA HIGHWAY","SHYAMOLI BUS STOP,MIRPUR ROAD,DHANMONDI R/A,SHYAMOLI",4.06,10.5,Prime,,
12:58:00 AM,3/3/2025,203.1,213.79,5,,,32.82,,10.69,17.13,0,"BANGLADESH KRISHI BANK,SHYAMOLI RD 1,SHYAMOLI","UNITED REFRIGERATION & SERVICE CENTER,GIRLS SCHOOL ROAD,KOLABAGAN",5.11,20,Plus,,
2:50:00 PM,3/3/2025,229.9,242,10,,,60,,12.1,37.9,0,"52/8,BOUBAZAR GOLI,DHANMONDI","ADIBA PHARMACY,GIRLS SCHOOL ROAD,KOLABAGAN",1.52,17.9,Prime,17461.0,Dhanmondi
3:27:00 PM,3/3/2025,209,220,10,,,23,,11.0,2.0,0,"DR ATAUR RAHMAN KHAN MBBS,MD(USA),WEST RAJABAZARM,INDIRA ROAD,PANTHAPATH","ASSURE WOOD ROSE,PANTHAPATH",1.32,17.4,Prime,17469.0,Panthapath
8:24:00 PM,3/2/2025,810.35,853,10,,,0,,42.65,0.0,52.65,"NEW ABIR PHARMACY,GREEN ROAD,DHANMONDI","BAITUL MAMUR JAME MASJID,HAZI ALA BOX RD,WEST ARICHPUR",22.19,47.3,Prime,17470.0,Dhanmondi
10:19:00 PM,3/2/2025,570,600,10,,,0,,30.0,0.0,40,"LEMPELSE,LAKE CIRCUS ROAD,KALABAGAN","PAN PIZZA.COM,BOSILA,MOHAMMADPUR",5.42,22,Prime,17471.0,Kalabagan
12:03:00 AM,3/3/2025,570,600,10,,,0,,30.0,0.0,40,"NOBAB HOTEL & RESTAURANT,GABTALI,MIRPUR","MODHUMOTI MODEL TOWN,1347",5.1,15,Prime,17472.0,Mirpur
12:19:00 AM,3/3/2025,570,600,10,,,0,,30.0,0.0,40,"N R CNG FILLING STATION,DHAKA ARICHA HIGHWAY","JHRPUL BUS STOP,DHAKA ARICHA HIGHWAY,1347",4.47,23.3,Prime,,
6:21:00 PM,2/27/2025,733.01,794.45,5,20.0,,50,,81.44,0.0,36.45,"HUQUE BREAD & FOOD PLAZA,ADABOR,MOHAMMADPUR","HOUSE 8,ROAD 16,SECTOR 13,UTTARA",20.68,97.8,Plus,17474.0,Mohammadpur
8:32:00 PM,2/27/2025,241.2,268,10,,,50,,26.8,13.2,0,"STUDYGRAM,SECTOR 13,UTTARA","RD 4A,SECTOR 5,UTTARA",1.17,15.3,Prime,17475.0,Uttara
9:32:00 PM,2/27/2025,284.4,300.95,10,,,50,15.05,31.6,8.4,0,"ABACUS BRAIN GYM UTTARA,SECTOR 5",ABDULLAHPUR BUS STOP,4.54,18.6,Prime,,
10:27:00 PM,2/27/2025,382.5,425,5,,,0,,42.5,0.0,47.5,"RUNAZAHID,SECTOR 3,UTTARA","SUNSIRSE TRAVELS,SENPARA PARBATA,MIRPUR 10",16.06,39.2,Plus,17477.0,Uttara
2:25:00 PM,2/27/2025,440.44,427.62,10,,36.34,50,21.38,44.9,31.44,0,"NARGIS VILLA,HOUSE 8,ROAD 4,SECTOR 7,UTTARA","JAMUNA FUTURE PARK ENTRY WAY,PROGATI SHARANI,BASUNDHARA",8.21,31.1,Prime,17478.0,Uttara
3:16:00 PM,2/27/2025,401.4,446,10,,,50,,44.6,0.0,4.6,"RD 14,BARIDHARA","RD 18,SECTOR 4,UTTARA",9,29.9,Prime,,
4:08:00 PM,2/27/2025,327.6,346.67,10,,,50,17.33,36.4,3.6,0,"HOUSE 34,ROAD 11,SECTOR 4,UTTARA",JAPAN EAST WEST MEDICAL COLLEGE,7.56,33.1,Prime,17480.0,Uttara
4:53:00 PM,2/27/2025,699.3,740,10,,,50,37,77.7,0.0,37.7,"SHIP INTERNATIONAL HOSPITAL,BHATULIYA,TURAG","MOHAMMADPUR TOWN HALL MARKET,SALIMULLAH RD",20.03,70.2,Prime,,
3:42:00 PM,3/2/2025,334.05,341.74,10,,,50,51.26,58.95,0.0,18.95,"S R FURNITURE,23/G/2,PANTHA PATH,DHANMONDI","H 698,RD 11,BAITUL AMAN HOUSING SOCIETY,ADABOR",6.31,34,Prime,17482.0,Dhanmondi
7:26:00 PM,2/26/2025,526.5,585,5,,,50,,58.5,0.0,13.5,"ANIS LAW CHAMBER,H 14,RD 8,BLOCK A,MIRPUR 12","HANGOUT RESTAURANT & PARTY CENTER,RUPAYAN ZR PLAZA,SAT MASJID RD,DHANMONDI",12.71,61.2,Plus,,
8:56:00 PM,2/26/2025,630,700,5,,,65,,70.0,0.0,10,"ANAM RANGS PLAZA,SATMASJI RD,DHANMONDI","100,D BLOCK 6 NO ROAD,BLOCK D,BASUNDHARA R/A",17.9,58.5,Plus,17484.0,Dhanmondi
10:37:00 PM,2/26/2025,442.8,492,10,,,50,,49.2,0.0,9.2,"HOUSE 166,BLOCK B,ROAD 4,BLOCK B, BASUNDHARA R/A","SOKAL SONDHA PHARMACY,60 FEET ROAD,PIRERBAG",13.09,35.9,Prime,17485.0,Bashundhara
10:57:00 PM,2/7/2025,484.5,523.81,10,20.0,,50,26.19,85.5,0.0,45.5,"HOUSE 753,ROAD 33,BLOCK L,BASUNDHARA R/A","SHOHAG ENTERPRISE,GAZI GOLAM DASTAGIR RD,ARAMBAG",15.84,42.2,Prime,17486.0,Bashundhara
11:57:00 PM,2/27/2025,470.19,467.27,10,,33.29,50,46.73,77.1,0.0,3.81,"BHAI BON STORE,MIDDLE BASHABO","RD 4,MOHAMMADIA HOUSING SOCIETY,MOHAMMADPUR",10.56,39,Prime,,
11:41:00 AM,3/1/2025,402.05,430,5,,,119.8,43,70.95,43.85,0,"H 1/A/1,ADABOR MAIN RD,ADABOR","EASTERN HOUSING APARTMENT,H 26/B,TOPKHANA RD,SEGUNBAGICHA",9.55,52.5,Plus,,
4:04:00 PM,3/1/2025,412.25,421.74,5,,,73.5,63.26,72.75,0.0,4.25,"KHADEM GROUP,SHANTINAGAR,KAKRAIL","MOHAMMADPUR TOWN HALL MARKET,SAMIULLAH ROAD",8.22,58.5,Plus,,
2:39:00 PM,3/1/2025,799,940,10,,,0,,141.0,0.0,151,"ATM BOOTH DUTCH BANGLA BANK LIMITED,SHAHBAGH,RAMNA","AHR,S K MANNAN RDD,MOINARTEK",21.6,76.2,Plus,,
11:32:00 AM,3/2/2025,332.25,355.45,5,,,59.4,35.55,58.65,0.0,4.25,"FARMGATE METRO RAIL STATION,DHAKA","LE MERIDIEN,DHAKA 79/A COMMERCIAL AREA,NEW AIRPORT RD,KHILKHET",10.56,38.6,Plus,,
1:27:00 PM,3/2/2025,144.5,136.36,5,20.0,,0,133.64,25.5,0.0,30.5,"KHAN BARI VIP CHATRI HOSTEL,FARMGATE TEJTURI BAZAR ROAD,TEJTURI BAZAR,TEJGAON","ROKEYA HALL,UNIVERSITY OF DHAKA",1.2,16.3,Plus,,
5:36:00 AM,3/3/2025,273.17,282,10,,47.57,0,,56.4,0.0,18.83,"H KHA,146/4,JAMTOLA RD,KURMITOLA","BIMAN BANDAR RAILWAY STATION PUBLIC TOILET,KURMITOLA",6.69,13.2,Prime,,
2:53:00 PM,3/1/2025,676.8,626.67,10,,,50,125.33,75.2,0.0,35.2,"INSTITUTE OF WATER AND FLOOD MANAGEMENT,PALASHI RD,LALBAGH","DHAKA COMMERCE COLLEGE,MIRPUR 2",11.66,69,Prime,,
4:18:00 PM,3/1/2025,344.7,364.76,10,,,50,18.24,38.3,1.7,0,"ATIK HOMES,BLOCK D,MIRPUR 2","LALMATIA KAZI OFFICE,H 5/3,ZAKIR HOSSAIN RD,BLOCK F,MOHAMMADPUR",7.82,31.1,Prime,17495.0,Mirpur
5:18:00 PM,3/1/2025,365.4,406,5,,,78.09,,40.6,32.49,0,"4/7,BLOCK D,SALIMULLAH ROAD,MOHAMMADPUR","SHOHAGH PARIBAHAN PVT LTD,CHOWDHURIPARA,MALIBAGH",7.14,47.4,Plus,17496.0,Mohammadpur
6:41:00 PM,2/28/2025,326.4,364,10,20.0,,50,,57.6,0.0,17..60,"SHAHID MANNA MASJID,SHAHID SARANI,DHAKA CANTONMENT","H KHA 3/1/C,KHILKHET BAZAR RD,KHILKHET",3.72,11.6,Prime,,
9:06:00 PM,2/27/2025,992.7,882.4,10,,,0,220.6,110.3,0.0,120.3,"ROYAL BUFFET RESTAURANT,H 8/A,RD 4,DHANMONDI","SPRING MIST,116,D BLOCK 6 NO ROAD,BLOCK D,BASUNDHARA R/A",25.95,107.4,Prime,17498.0,Dhanmondi
12:08:00 AM,2/28/2025,406.86,430.54,10,,,50,21.53,45.2,0.0,5.21,"Z SQUARE,GULSHAN AVENUEM,DAKKHIN BADDA,GULSHAN","NISHORGO,8/15,ZAKIR HOSSAIN RD,BLOCK D,LALMATIA",9.7,25.6,Prime,17499.0,Gulshan
12:06:00 AM,3/1/2025,541.8,573.33,10,,,0,28.67,60.2,0.0,70.2,"HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,TERMINAL 1,AIRPORT RD,NEW AIRPORT ROAD,KURMITOLA,SECTOR 2","ARONG ER GOLI,WIRELESS,MOGBAZAR",17.15,36.3,Prime,2694.0,Purbachal
4:58:00 PM,3/2/2025,399.95,421,5,,,85.2,,21.05,59.15,0,"HARRIOT ENGINEERING,BLOCK B,MIRPUR 12","RIDGE CREST,H 266,RD 8,BLOCK D,BASUNDHARA R/A",8.95,39.7,Plus,,
7:13:00 PM,3/3/2025,214.7,226,5,,,23.1,,11.3,6.8,0,"GOVT BANGLA COLLEGE,MIRPUR 1","65,2 NUMBER LINE,SECTION 11",6.57,23.8,Plus,,
6:57:00 PM,2/27/2025,367.2,326.4,10,,,50,81.6,40.88,0.0,0.8,"SHAHEED SERGANT JAHURUL HAQ HALL TINSHED CANTEEN,DHAKA UNIVERSITY","KFC 5,MIRPUR RD,DHANMONDI",2.62,30.5,Prime,,
10:31:00 AM,3/2/2025,536.75,470.83,5,,,0,94.17,28.25,0.0,33.25,"PANNA PALACE,172,SAYEM SOBHAN ROAD,BLOCK D,BASUNDHARA R/A","NATIONAL BOARD OF REVENUE (NBR),AGARGAON,MIRPUR",14.81,42.2,Plus,17505.0,Bashundhara
12:54:00 PM,3/2/2025,494,520,5,,,70,,26.0,39.0,0,"DHAKA AIRPORT RAILWAY STATION,DHAKA MYMENSINGH HIGHWAY,KURMITOLA","DHANMONDI ORO DENTAL SURGERY,H 35,RD 1,NEW MARKET",17.13,46.8,Plus,,
