"","location"
"5457","SALIOR , SATMASJID ROAD , WEST DHANMONDI"
"5458","DR. SIDDIQUR RAHMAN , GREEN  ROAD , DHANMONDI"
"5459","23 WEST NAKHALPARA TEJGAON"
"5460","MOYEENS, 06, ROAD 102, GULSHAN 2, GULSHAN"
"5461","HOUSE 11 , ROAD 15 , RASDIA MOUZA , UTTARA"
"5462","RD 6 A , BANANI DOHS"
"5463","IMRAN , SOUTH BANASREE , BLOCK L , SOUTH  BANASREE"
"5464","DOM INNO CERTIFIED , 4 , ROAD 7 SECTOR 1 , KURMITOLA , SECTOR 1"
"5465","STAR KABAB AND RESTAURANT , RD 17 , BANANI"
"5466","RD 8 , KALABAGAN"
"5467","ANCHORAGE THE RESIDENCE,SECTOR 4,UTTARA"
"5468","HUNGRY GUST , MAIN ROAD , SECTION 6"
"5469","HASAN GARDEN , 20 , ROAD 9 , SECTION 6"
"5470","NEW KOLAPATA RESTAURANT"
"5471","ABESH HOTEL & BIRYANI HOUSE,DHAKA"
"5472","MARK IDEAL SCHOOL , HJ 6, RD 2, NIKUNJA 2"
"5473","4/7,BLOCK D,SALIMULLAH ROAD,MOHAMMADPUR"
"5474","GLORIA JEAN'S COFFEES , GULSHAN 1 , GULSHAN 1 , GULSHAN"
"5475","CHATA MASJID, RAYERBAZAR"
"5476","RD 11 , KALLYANPUR"
"5477","HOUSE 20 , ROAD 19 , SECTOR 14 , UTTARA"
"5478","MOUCHAK ABDUL ALI PUL , MIZMIZI SHIDDHIRGANJ , NARYANGANJ , 1361"
"5479","DAILY SHOPPING,SHEKHERTEK 12,P C CULTURE HOUSING SOCIETY,SHEKHERTEK"
"5480","LM , 10 , 60 FEET ROAD BOROBAG , MIRPUR"
"5481","CITY BANK LTD,NEW AIRPORT RD"
"5482","EPSILON INTERNATIONAL,LAKE CIRCUS ROAD,KOLABAGAN"
"5483","MEMBER BARI MOR , HAZI ISMAIL DEWAN RD , DAKSHINKHAN"
"5484","IBN SINA HOSPITAL 68,ROAD 15A,DHANMONDID R/A"
"5485","EMPLOYEES PARKINGH , NEW AIRPORT ROAD KURMITOLA , SECTOR 2"
"5486","ANCHORAGE THE RESIDENCE, SECTOR 4 , UTTARA"
"5487","H 299,RD 7/A,BLOCK E,BASUNDHARA R/A"
"5488","AIUB BLOCK C GATE , SHAFIAT ROAD , NORTH KURIL , KURIL"
"5489","ZANNAT AQUA SHOP,SHAHJAHANPUR,MOTIJHEEL"
"5490","GRAPHIC NATION , BLOCK C, BANASREE"
"5491","ROAD 9/8 , MADARTEK ALAHIBAG RESIDENTIAL AREA , SHHJAHANPUR"
"5492","NOAKHALI MEDICAL STORE , DOCTOR GOLI, MALIBAGH"
"5493","BAJAJ SERVICE CENTER AND M S MOTORS.MONIPUR,MIRPUR 2"
"5494","DIABARI LAKE,SECTOR 15,UTTARA"
"5495","USHA KIRAN, SHANTIBAGH,MALIBAGH"
"5496","H 93/1 , RD 8 , NIKETON"
"5497","GREEN GARDEN , SOBHANBAG , DHANMONDI"
"5498","DHANMONDI 15/A,PROJECT OF AMFL,RESIDENTIAL AREA"
"5499","SHWAPNO , MIRPUR 10"
"5500","RAJBARI FOOD COURT , RD 2 , BLOCK A, BAHSUNDHARA R/A"
"5501","KOSHAI BARI RAILGATE,KOSHAIBAZAR,DAKSHINKHAN"
"5502","NARAYANGANJ BAR ACADEMY,HOSPITAL RD,KHANPUR,NARAYANGANJ SADAR,NARAYANGANJ,1400"
"5503","CMH BUS STOP,KURMITOLA ROAD,UTTOR KAFRUL,PURBA KAZIPARA"
"5504","H 34 , RD 13 , ADABOR"
"5505","IBN SINA MEDICAL IMAGING CENTER , ZIGATOLA"
"5506","ALINAGAR CHAPULIA MASJID,SHIMULTOLY RD,1702"
"5507","KITCHEN TOUR,DHAKA ARICHA HIGHWAY,NOBINAGAR,1345"
"5508","SOUTH BREEZE , ROAD 12 , SECTOR 11 , UTTARA"
"5509","Banijjo mela,  sector 4,  Purbachal"
"5510","ZIGATOLA BUS STANDJIGATOLA,DHANMONDI"
"5511","MEET 2 EAT , NSU ROAD , BASHUNDHARA R/A"
"5512","NAVANA GH HRIGHTS , 67 ( NEW ) , SATMASJID ROAD , MOHAMMADPUR"
"5513","LORDS AND ENGLISH MEDIUM SCHOOL,HOUSE 24,ROAD 28,SECTOR 7,UTTARA"
"5514","BANGLADESH EYE HOSPITAL , SAT MASJID RD, DHANMONDI"
"5515","DAINIK BANGLA MOR BUS STOP , MOTIJHEEL ROAD , MOTIJHEEL , DILKUSHA"
"5516","BAITUL NUR JAME MASJID , GLASS FACTORY GALI , FARIDABAD"
"5517","BANGABANDHU SHEIKH MUJIB MEDICAL UNIVERSITY (BSMMU)/PG HOSPITAL BLOCK E,KAZI NAZUL ISLAM AVE,SHEBAG"
"5518","KOLMA 1 NUMBER , ANWAR JANG RD , PARAGAON , SAVAR , 1343"
"5519","MUSLIM SWEETS & BAKERY , 25/4 , SALIM UDDIN MARKET ROAD , SENPARA PARBATA , AHMED NAGAR"
"5520","EKOTA ENGINEERING , H 23/G , FREE SCHOOL ST, KATHALBAGAN"
"5521","ALTAF VARITIES STORE , CHA 72/3A, BIR UTTAM RAFIQUL ISLAM AVE , NORTH BADDA"
"5522","CHARUKUNJO APARTMENT , GULSHAN 1"
"5523","JOYNAL MARKET,SECTOR 6,UTTARA"
"5524","THE APLOMB BTI , SECTOR 7 , UTTARA"
"5525","NAVANA TOWER , GULSHAN 1 , GULSHAN"
"5526","SHAHEED MONSUR ALI MEDICAL COLLEGE HOSPITAL , ROAD 10 , SECTOR 11 , UTTARA"
"5527","SAKAI ESTATE FLAT 24 , HOUSE 768 , ROAD 23 , BLOCK F BASUNDHARA RESIDENTIAL AREA"
"5528","HOSNEARA HASNA VILLA,BOSILA GARDEN CITY,MOHAMMADPUR"
"5529","RAK TOWER , JASHIMUDDIN ROAD , UTTARA , KURMITOLA , SECTOR 1"
"5530","87,NEW ESKATON ROAD,HOME TOWN COMPLEX,9TH FLOOR"
"5531","NUR NILOY,H 40/4,RD 3,PC CULTURE HOUSING SOCIETY,MOHAMMADPUR"
"5532","KORAIL ANSAR CAMP , WIRELESS T AND T RD , BANANI"
"5533","SANTINIBAS BAF OFFICER'S QUARTER INTERNAL RD , WEST NAKHALPARA , TEJGAON"
"5534","ARTSTAN CRAFT BD  CORPORATE OFFICE , RD 10 , MIRPUR DOHS"
"5535","UNITED HOSPITAL LIMITED CAFETERIA , ROAD 71 , GULSHAN  2 , GULSHAN"
"5536","BANGLADESH SHISHU HOSPITAL & INSTITUTE NATIONAL INSTITUTE OF TRAUMATOLOGY & ORTHOPADIC REHABILITATION ( NITOR) , SHER -E- BANGLA"
"5537","UTTARA CRESCENT DIAGNOSTIC & CONSULTATION CENTER ( UNIT-2 ) , SECTOR 7"
"5538","PRASAAD BAIVAB 13,ROAD 96,GULSHAN 2,GULSHAN"
"5539","alamin fruit market , sector 12, purbachal"
"5540","WORD NO-04 , KAFRUL , DHAKA"
"5541","RM CENTER 101GULSHAN AVENUE GULSHAN 2, GULSHAN"
"5542","SYSTECH,DIGITAL LIMITED,ROAD 16,SECTOR 7,UTTARA"
"5543","GOLDEN LIFE SAYEDABAD COUNTER , BRAMMONCHIRON"
"5544","RUET GUEST HOUSE , SHYAMOLI , MOHAMMADPUR"
"5545","SALMA GROUP , GULSHAN 2 , GULSHAN"
"5546","FARUQUE STORE , COLLEGE RD , 1340"
"5547","PROTTYASHA , 138 , I BLOCK , ROAD 7 , BASHUDNHARA R/A"
"5548","SAIFUL ISLAM & CO. CHARTERED ACCOUNTANTS , BLOCK B , MIRPUR 2"
"5549","BANGLADESH INSTITURE OF BANK MANAGEMENT,JANATA HOUSING RD,SHAH ALI BAG,MIRPUR 2"
"5550","BIKROMPUR PHARMACY , H 161 , RD 9 , BLOCK B , MIRPUR 12"
"5551","MUTUAL TRUST BANK, AIRPORT  ROAD, NEW AIRPORT ROAD, KURMITOLA, SECTOR 2"
"5552","THE CITY BANK , ROAD 113/A, GULSHAN"
"5553","SHOPNONAGAR ABASHIK PLAT PROKALPO 1 , MIRPUR 9"
"5554","CLIFFORD HOLDINGS PINKY , JHAUCHOR , HAZARIBAGH"
"5555","RD 19 , BLOCK D , MIRPUR 6"
"5556","NS CNG FILLING SERVICING CENTER LTD , GOPIBAG , TIKATULI"
"5557","IRIS NURJAHAN,104,KAKRAIL ROAD,DOKKHIN SHAJAHAPUR,PALTAN"
"5558","RAJASHON PRIMARY SCHOOL , SAVAR UNION RAJASON BIRULIA ROAD , SAVAR"
"5559","RD 3 , BLOCK E , BANASHREE"
"5560","BRAC BANK LIMITED ATM , NIKETON , GULSHAN -1"
"5561","HABIN AUTOMOBILE,MANIKDI BAZAR RD,MANIKDI,DHAKA CANTONMENT"
"5562","CHAYANIR,LAKE CITY,KHILKHET"
"5563","MD TARIQUL ISLAM SUVRO , ARJOTPARA MOHAKHALI"
"5564","SHOROJA MOHOL,554,NORTH SHAHJAHANPUR,DHAKA,1217,SHANTIBAGH MOSJID ER GOLI"
"5565","42 , SARAK 10 1, BASHUNDHARA R/A"
"5566","INFINITE HR COMPANY LTD , H 6 , RD 2 , BANANI"
"5567","CROWN AUTOMOBILE SERVICE HOUSE 32 , ROAD 7 , SECTOR 11 , UTTARA"
"5568","VIP TOWER HOUSE 51/1,VIP ROAD,NAYA PALTAN,PA;LTAN,DHAKA 1217"
"5569","BANGLADESH MEDICAL COLLEGE HOSPITAL , RD 14 , SANKAR , DHANMONDI"
"5570","RD 2,SECTOR 7,UTTARA MODEL TOWN"
"5571","ADVANCE POLICE TOWN,DHAKA ARICHA HIGHWAY,1347"
"5572","KEYSTONE SHAMS , SECTOR 11 , UTTARA"
"5573","AZIMPUR YATIMKHANA CIRCLE , AZIMPUR"
"5574","NARAYANGANJ BAR ACADEMY , HOSPITAL RD , KHANPUR , NARAYANGANJ SADAR , NARAYANGANJ , 1400"
"5575","KURMITOLA GENERAL HOSPITAL,NEW AIRPORT RD,DHAKA CANTONMENT"
"5576","LAPTOP DREAM , PANTHAPATH"
"5577","RD 19 , BLOCK C , MIRPUR 10"
"5578","11/A , ROAD 96 , GULSHAN 2 , GULSHAN"
"5579","RD 3,SECTOR 10,UTTARA"
"5580","STANDARD BANK LTD , SONARGAON JANAPATH , SECTOR 13 , UTTARA"
"5581","HOUSE 41/ 27, ROAD 3B , MOHAMMADIA HOUSING LIMITED , MOHAMMADOUR"
"5582","REAL DREAM APARTMENT , WEST , DHANMONDI"
"5583","BASHUNDHARA K BLOCK FIELD, DHAKA , BANGLADESH"
"5584","AHMED TOWER,KAMAL ATATURK AVENUE,BANANI"
"5585","AHSANIA MISSION RD , MIRPUR 13"
"5586","ASA BRANCH OFFICE , TEJGAON , WEST NAKHALPARA"
"5587","A TEX LABEL (BD) LTD, ZIRABO TO  BISHMAIL RD , RUSTAMPUR, ASHULIA"
"5588","SUJAN VILLA , H 210 , LALSHARAI RD , KACHUKHET"
"5589","DOLAIRPAR BUS STOP , DHAKA MAWA HIGHWAY , JATRABARI"
"5590","DEPUTY ATTORNEY GENERAL OFFICE , HIGH-COURT AREA , SHAHBAGH"
"5591","H 401 , RD 5 , ADABOR"
"5592","SULTANS DINE BAILY ROAD"
"5593","NILA MARKET PURBACHAL EXPRESS HIGHWAY , TAHORDIA , NARAYANGANJ"
"5594","IEL ENGINEERING LTD , DOHS , MIRPUR"
"5595","HASHI SUSHI , ROAD 73, GULSHAN 2."
"5596","GATE 5 , MONIPURIPARA , BEGUM ROKEYA SARANI , TEJGAON"
"5597","MAHI FASHION,SONARGAON JANAPATH ROAD,SECTOR 9,UTTARA"
"5598","SHUMAIYA 'S PLACE"
"5599","GARDENIA , H 20 , ESKATON GARDEN RD , OLD ESKATON"
"5600","LITON DEPARTMENTAL STORE,MATUAIL,JATRABARI"
"5601","SEL PARK , F/3 , AVENUE 2 ( LOVE ROAD ) , SECTION 2"
"5602","ARAMBAG POLICE BOX,STATION RD,MOTIJHEEL"
"5603","MRIDUS JAIL"
"5604","IQRA RESTAURANT , BEGUM ROKEYA SARANI, KAZIPARA"
"5605","DOLPHIN PALACE"
"5606","BIRD'S EYE HELICOPTER & AIR SERVICE HAZRAT SHAHJALAL INTERNATIONAL AIRPORT , KURMITOLA"
"5607","YASIN MANSION 270/B , I BLOCK , ROAD 7 , BASHUDNAHRA R/A"
"5608","ROAD 12 , NIKETON HOUSING SOCIETY , NIKETON"
"5609","PRIME  ASPIRE GULSHAN 1 , GULSHAN"
"5610","HOTEL PARK HYATT, BLOCK I , BANANI"
"5611","BUSINESS STUDIES,MUNNI SMORONI,SAVAR"
"5612","CASUAL MENS FASHION,TALTOLA,KHILGAON"
"5613","H 24 , RD 5 , PC CULTURE HOUSING SOCIETY , MOHAMMADPUR"
"5614","H 414, RD 7 , BARIDHARA DOHS"
"5615","MD IMAM HUSSAIN,BANANI DOHS"
"5616","UNITED DESIGNERS LTD , DHAKA MYMENSINGH HIGHWAY , 1711"
"5617","TERMINAL 2,HAZRAT SHAH JALAL INTERNATIONAL AIRPORT"
"5618","PALTAN TOWER, NAYA PALTAN"
"5619","SURUCHI CVONFECTIONARY , DARUSSALAM, KALLYANPUR"
"5620","100 MILES , ECB  CHATTOR , MANIKDI DHAKA CANTONMENT"
"5621","CENTRAL HOSPITAL RD 5, DHANMONDI"
"5622","UTTARA MOHILA MEDICAL , RD 9 , SECTOR 1, UTTARA"
"5623","DHAKA UNIVERSITY GYMNASIUM , BASKETBALL COURT , SHAHBAGH"
"5624","TIN SHED MASJID , DHAKA ASHULIA HIGHWAY , SECTOR 10 , UTTARA"
"5625","ABDUR SADEK RD , BLOCK D , BASUNDHARA R/A"
"5626","MA ENTERPRISE UTTARA 8 NO . SECTOR/MA ENTERPRISE UTTARA 8 NO. , SECTOR"
"5627","MAIMUNA HAMID MANJIL,BLOCK G,BANASREE"
"5628","PUSPITA SHIMANTO , RESIDENTIAL AREA , DHANMONDI"
"5629","PHARMASIA LIMITED , EAST NAKHALPARA , TEJGAON"
"5630","MODELE DE CAPITAL INDUSTRIES LIMITED , POSCHIM TOLLA RD , NARAYANGANJ SADAR , NARAYANGANJ , 1400"
"5631","ABDUL HALIM COMMUNITY CENTER , MAHMUDUL HASAN RD , WEST TEJTURIPARA"
"5632","MEENA CLICK SHANTINAGAR"
"5633","GULSHAN 1 DNCC MARKET,GULSHAN 1,GULSHAN"
"5634","H 70/2, NIJHUM RESIDENTIAL RD , NIJHUM R/A , HAZARIBAGH"
"5635","BANGLADESH SHOOTING SPORTS FEDERATION,GULSHAN SHOOTING COMPLEX,BIR UTTAM MIR SHAWKAT SARAK,GULSHAN 1,GULSHAN"
"5636","CANADIAN UNIVERSITY OF BANGLADESH , 99 , ROAD 11, BANANI"
"5637","DIKANCE , H 56/1 , PANTHAPATH"
"5638","NATIONAL MEDICAL INSTITUTE OF CARDIOVASCULAR DISEASES & HOSPITAL , MIRPUR ROAD , MUKTI HOUSING , SHYAMOLI"
"5639","276, elephant road , dhaka 1205"
"5640","RIZIK RESTAURANT , RIZIK RESTAURANT  & CATERING , JOAR SHAHARA BAZAR RD"
"5641","HOUSE 43 , ROAD 07 , SECTOR 04 , UTTARA"
"5642","GADGET MONKEY BD, PANTHPATH"
"5643","LIBAN,BIR UTTAM ZIAUR RAHMAN RD,MOHAKHALI"
"5644","RINGTECH BANGLADESH LIMITED , ROAD 11  , BLOCK E , BANANI"
"5645","MIRPUR 11 METRO RAILL STATION , DHAKA"
"5646","35, JAHANARA GADENS ROAD , DHANMONDI"
"5647","TONMOY APPARELS, ANSAR PARA , MIRPUR -1"
"5648","MIRPUR AUTOS , BLOCK B , MIRPUR 12"
"5649","ROAD 8 BLOCK D BASHUNDHARA"
"5650","UNICEF , KAZI NAZRUL ISLAM AVENUE , WIRELESS , PALTAN"
"5651","BAITUL FALA JAME MASJID , RD 4 , BLOCK E , BANASREE"
"5652","ECB CHOTTOR,MIRPUR 12"
"5653","BANANI DOHS APRISHAD & COMMUNITY CENTRE , RD 2, BANANI DOHS"
"5654","KING KHALED INSTITUTE,5/7,ZAKIR HOSSAIN ROAD,MOHAMMADPUR"
"5655","SHAHJALAL INTERNTAIONAL AIRPORT DOMESTIC TERMINAL"
"5656","N.H.B 13 , FOOT OVER BRIDGE , DHANMONDI"
"5657","Z SQUARE,GULSHAN AVENUEM,DAKKHIN BADDA,GULSHAN"
"5658","DR. FAZLE RABBI HALL BAKSHIBAZAR"
"5659","YDDN BANGLADESH / YDDN GLOBAL /HS ENTERPRISE , LAKE CITY , KHILKHET"
"5660","BISMILLAH HAIR DRESSER , 329 , DOKKHIN PAIKPARA , MUKTI HOUSING , DOKKHIN PAIKPARA"
"5661","DURANTA SPORTS GALLERY , DAKKHIN KHAN , GAWAIR , DAKKHINKHAN , UTTARA"
"5662","AVENUE 6 , MIRPUR DOHS , MIRPUR 12"
"5663","BAITUL SALAM JAME MASJID , H 3/9 ,  DHOPAPARA GOLI , JIGATALA"
"5664","KALLYANPUR BUS STAND, KALLYANPUR MAIN ROAD, MUKTI HOUSING, KALLYANPUR"
"5665","HAIZUM AUTO , DIABARI , UTTARA"
"5666","NABISCO SALES CENTER,TEJGAON INDUSTRIAL AREA"
"5667","DHAKA NARYANGANJ RD , SASTAPARA , FATULLAH , NARYANGANJ , 1400"
"5668","SHER E BANGLA AGRICULTURE UNIVERSITY , SHER E BANGLA NAGAR"
"5669","ZIGATOLA BUS STAND , JIGATOLA DHANMONDI"
"5670","BANGLADESH SUPREME COURT BAR ASSOCIATION,HIGH COURT AREA,SHAHBAGH"
"5671","NOTHING BUT A BRAND 100% EXPORT , BLOCK D , BANASREE"
"5672","QUDDUS MANSION,370,I BLOCK ROAD 5, BASHUNDHARA R/A"
"5673","IFIC BANK LIMITED , ROAD 2 , BLOCK C , BANASREE"
"5674","TAX OFFICE OF BANGLADESH,
SEGUNBAGICHA"
"5675","SWAPNO BILASH , HATIRJHEEL , RAMPURA"
"5676","GOLI 10,WESR NAKHALPARA"
"5677","GRAND DHAKA HOTEL , DHAKA MYMENSINGH HIGHWAY , SECTOR 9, UTTARA, DHAKA , BANGLADESDH , UTTARA"
"5678","PARVIN VILLA , SECTOR 5 , UTTARA"
"5679","HOUSE 20 , ROAD 14 , SECTOR 12 , UTTARA"
"5680","JAPAN GARDEN CITY ,BUILDING 19, FLAT 701, MOHAMMADPUR"
"5681","DHAKA CLUB LIMITED"
"5682","AL MADINA BEDING STORE , BLOCK E , BANASHREE"
"5683","ISLAMI ANDOLON BANGLADESH JALKURI BRANCH , DHAKESHWARI JALKURY RD , JALKURY , GODENAIL , NARAYANGANJ , 1421"
"5684","CAREER DEVELOPMENT CENTER-CDC, SOBHANBAG , DHANMONDI"
"5685","rd 1, priyanka housing ,mirpur 1"
"5686","BARIDHARA GENERAL HOSPITAL LTD,NADDA"
"5687","ROAD 18 BLOCK J , BANANI"
"5688","ANAWOR CONFECTONARY , 1342, DHAKA ARICAH HIGHWAY NOBINAGAR"
"5689","DHAKA CHITTAGONG HIGHWAY ,BANAGRAM"
"5690","CAFE RIO , SATMASJID ROAD , WEST DHANMONDI"
"5691","MUNSHIGANJ PRESS CLUB , JUBLEE RD , MUNSHIGANJ , 1500"
"5692","H 3/3 B SYED NAZRUL ISLAM SARANI NAYA PALTAN"
"5693","MIRPUR DOHS KAJIPARA  , KEMAL ATATURK AVENUE , BANANI"
"5694","M TRADERS , H 173 , TOYENBEE CIRCULAR"
"5695","PAKISTAN HIGH COMMISION BANGLADESH , GULSHAN 2 , GULSHAN"
"5696","AKLIMA TAILARS & FABRICS , MASTERBARI , UTTAR KHAN , UTTARA"
"5697","BABA RAFI,RD 5,BLOCK D, BASUNDHARA R/A"
"5698","BRAC UNIVERSAITY ( NEW CAMPUS) , DIT RD , MERUL BADDA"
"5699","UNITED GROUP EXECUTIVE APARTMENT COMPLEX , MADANI AVENUE , 100 FEET ROAD"
"5700","PATTHO PUSTOK BHABAN , H 69 70, MOTIJHEEL RD , MOTIJHEEL"
"5701","ADDA MOR BLOCK G AFTABNAGAR"
"5702","SIKDER MEDICAL COLLEGE HOSPITAL,SIKDER MEDICAL RD 1,SHIKDAR ESTATE,HAZARIBAG"
"5703","SHOBUJBON NOOR TOWER , DABANOL SHONGSHOD ROAD , EAST RAMPURA , HAJIPARA , DHAKA 1219"
"5704","MOSZID A KHANA BABA FARIDOURI , JUSTICE SYED MAHMUB MORSHED AVENUE , TALTOLA  , SHER  E BANGLA  NAGAR"
"5705","51, GREEN CORNER , GREEN ROAD , DHANMONDI"
"5706","H 403,RD 8,BLOCK D,BASUNDHARA R/A"
"5707","SHYAMOLI SQUARE SHOPPING MALL , MOHAMMADPUR"
"5708","FRIENDS DREAM , 169 , ROAD 4 , BLOCK D , BASUNDHARA R/A"
"5709","HOTEL SHUKTARA , 19/A, INDIRA ROAD , TEJGAON"
"5710","NUSRAT COSMETICS CORNER & STATIONERY,1,ROAD 3,SECTION 2"
"5711","RENESHA PALASH GARDEN , 12/20, SHYAMOLI ROAD NO. 2 MUKTI HOUSING SHYAMOLI"
"5712","CENTRAL HOSPITAL , RD 5, DHANMONDI"
"5713","INTERNATIONAL CONVENTION CITY BASUNDHARA ,PURBACHAL EXPRESS HIGHWAY,DHAKA,BANGLADESH"
"5714","LADIES FASHION , KHILKHET BAZAR"
"5715","JONOTA BAZAR,WEST DHANMONDI"
"5716","BRITISH INTERNATIONAL SCHOOL,LALMATIA RD,BLOCK B,LALMATIA"
"5717","HNS VILLA , RAYER BAZAAR , MOHAMMADPUR"
"5718","KOOKABURA  AUSTRALIAN STANDARD SCHOOL , H 6/9, RD 1, DHANMONDI"
"5719","OSMANI HALL , BRINDABON RD , MIRPUR DOHS"
"5720","SHWAPNO,H 76/A,RD 11,BANANI"
"5721","H 434 , RD 6 , BLOCK D , BASHUNDHARA R/A"
"5722","RD 3/B,MOHAMMADI HOUSING LIMITED,MOHAMMADPUR"
"5723","CORDOVA INTERNATIONAL SCHOOL AND COOLEGE , H 29 , RD 4 , BLOCK C , BANASHREE"
"5724","H 858/3, SURJO SISIRA GOLI , EAST SHEWRAPARA"
"5725","77,4,SECTION 10"
"5726","JAMUNA FUTURE PARK BIKE PARKING , BASHUNDHARA R/A"
"5727","HOTEL DHAKA GARDEN INN H 3 RD 24 BANANI"
"5728","BURGER OPPA(ZIGATOLA) ONNOW,8/A(NEW),WEST DHANMONDI"
"5729","AUPORAJITA , HOUSE 375 376 , ROAD 9 , BLOCK C , BASUNDHARA R/A"
"5730","NATIONAL HEART FOUNDATION (WOMAN & CHILD CARDIAC UNIT), TOLARBAG 1st  LANE, DHAKA"
"5731","FIRST WOMEN FASHION,GULSHAN 1,GULSHAN"
"5732","FURUSHIMA RENAISSANCE LTD,BLOCK C,BANANI"
"5733","AHMED LODGE , 13 , SALIM UDDIN MARKET ROAD , SENPARA PARBATA , AHMED NAGAR"
"5734","MATUAIL BUS STOP"
"5735","EASTERN HOUSING JAME MASJID,PALLABI 2ND PHASE,RUPNAGAR"
"5736","VENTURA ESTELLA , HOUSE 19 , SECTOR 4 , UTTARA"
"5737","SABEDA PALACE , 269 , ROAD NO-10 , BLOCK A , BASUNDHARA R/A"
"5738","SHILPA BANK BHABAN , DIT AVENUE , FAKIRAPOOL , GULISTAN"
"5739","TEJGAON LINK FLYOVER , PASCHIM NAKHALPARA , NIKETON"
"5740","TECHNICAL BUS STOP , MIRPUR RD , DARUS SALAM"
"5741","ROAD 2 NIKETON,BLOCK B,NIKETON HOUSING SOCIETY,GULSHAN"
"5742","LA CASITA,35,ROAD 8/A,DHANMONDI R/A"
"5743","ADDIN HOSPITAL PARKING , JOMIDARI GOLI , WIRELESS , PALTAN"
"5744","H 10 12,RD 2,BANASHREE"
"5745","JAMUNA DENIM LTD,HORINACHALA RD,KASHIMPUR 1751"
"5746","TRANSCOM DIGITAL , ROAD 7 , SECTOR 4 , UTTARA"
"5747","NIRU ENTERPRISE , GULSHAN 2"
"5748","VIQARUNNESA NOON SCHOOL AND COLLEGE , RD 9 , BLOCK F , BAHSUDNHARA R/A"
"5749","FAMOUS SPECIALIZED HOSPITAL,BLOCK H,ABANASREE"
"5750","BONOSHREE AUTO DRY CLEANERS , BLOCK E , BANASREE"
"5751","SHISHU MELA CHILDRESN'S PARK , SHYAMOLI"
"5752","ANWAR AUTO BIKE SERVICE, H 11/7/J, FREEE SCHOOL ST, KATHALBAGAN"
"5753","CHOWDHURY VILLA,H 17,RD 2,BLOCK A,BANASHREE"
"5754","RD 8,JANATA HOUSING,MIRPUR 1"
"5755","NILIMA LADIES TAILORS , H 34, RD 4, DHANMONDI"
"5756","H 514, RD 1, BLOCK D, BASHUNDHARA R/A"
"5757","H 12 , MIRPUR RD , SUHRAWARDY MEDICAL COLLEGE AND HOSPITAL , SHER E BANGLA  NAGAR"
"5758","SONALI BANK LTD , CUSTOM CLEARANCE BR . NEW AIRPORT RD"
"5759","EKOTA KUNJO , H 185 , RD  5 , MOHAMMADI HOUSING SOCIETY , MOHAMMADPUR"
"5760","NEW MODHUMITA GHAR,SHANTINAGAR,KAKRAIL"
"5761","693, ROAD NO. 1, BASHUNDHARA R/A"
"5762","SAIFUL STORE , NORTH CHAPAIN"
"5763","HOUSE 17,ROAD 6,BLOCK D,BANASREE"
"5764","ROAD 1, SECTOR 5, UTTARA , 1000"
"5765","AHMADIY ENTERPRISE , BLOCK D , BANASREE"
"5766","BD KPOP LOVERS SHOP,HOUSE 68,ROAD 13,SECTOR 13,UTTARA,DHAKA"
"5767","DHAKA CMH,DHAKA CANTONMENT"
"5768","RAZ FURNITURE , MATIKATA , MIRPUR ECB"
"5769","ROAD 140,DAKKHIN BADDA,GULSHAN"
"5770","HAIRBAR MOHAKHALI,HOUSE 162,ROAD 3,MOHAKHALI DOHS,MOHAKHALI"
"5771","UNITED HOSPITAL,RD 72,GULSHAN"
"5772","SECTOR 13 PARK , UTTARA"
"5773","RD 17/A,BLOCK E,BASUNDHARA R/A"
"5774","CHILL CAFE,SECTOR 7,UTTARA"
"5775","LA BAMBA BAKERY & PASTRY"
"5776","BADDA GENERAL HOSPITAL,PROGATI SARANI,NORTH BADDA"
"5777","KHONDOKER TELECOM , BANASREE DEMRA RD"
"5778","ANGELE , 287 , AFROJA BEGUM SARAK , BASHUNDHARA R/A"
"5779","H 10/1 , SIR SAYED RD , MOHAMMADPUR"
"5780","jazira fabrics , dhaka narayanganj rd , gabtali , fatullah , narayanganj , 1400"
"5781","SENPARA PARBATA , MIRPUR 10"
"5782","KACCHI BHAI,BASUNDHARA ROAD,BASUNDHARA MAIN GATE.BASUNDHARA R/A"
"5783","TELETALK AIRPORT BOOTH CUSTOMER CARE CENTRE , HAZRAT SHAHJALAL INTERNATIONAL AIRPORT , DHAKA , KURMITOLA"
"5784","BASHUNDHARA HOUSING , RD 2 , BLOCK A , BASUNDHARA R/A"
"5785","MAYA HAZERA & COMPANY LTD,SECTOOR 10,UTTARA"
"5786","JAMS ASHA PURNA , BLOCK H , BASHUDNHARA R/A"
"5787","MOTALIB PLAZA , HATIRPOOL CIRCLE"
"5788","NAVANA SILVER DALE 33/34 NORTH BASABO"
"5789","MUSTAKIM VARIETIES KEBAB & SOUP,GAJANABI RD,MOHAMMADPUR"
"5790","HOTEL BANGAL CANARI PARK , ROAD 16 N, MOHAKHALI , GULSHAN"
"5791","NDE INFRASTRUCTURE LTD , BARIDHARA BLOCK , NOTUN BAZAR"
"5792","NEW STAR ZONE, POSCHIM JOYDEBPUR RD 1702"
"5793","SHANTIKUNJO"
"5794","SHOHAGH PARIBAHAN,ABDULLAHPUR COUNTER,SECTOR 9,UTTARA"
"5795","RAJUK UTTARA APARTMENT PROJECT,170-701,UTTARA 18,SECTOR 18"
