"","location"
"10453","MEENA BAZAR-UTTARA 14 , SECTOR 14"
"10454","H 5 , RD 14 , SOUTH BANASREE PROJECT , RAMPURA"
"10455","KAMARKHARA,TONGIBARI,MUNSHIGANJ"
"10456","CUTE FURNITURE , MALIBAGH RAIL GATE , MALIBAGH"
"10457","ROAD 1,NIKETON BLOCK A,NIKETON HOUSING SOCIETY,GULSHAN"
"10458","CONCORD PRANTIK , ELEPHANT ROAD"
"10459","TAJ HARICANE FACTORY RD , KAMRANGIRCHAR"
"10460","BHAGYAKUL KACCHI GHOR,GULSSHAN 2,GULSHAN"
"10461","VATARA RD,NOTUN BAZAR,GULSHAN"
"10462","ZABER & ZUBAIR FABRICS LIMITED,GULSHAN 2,GULSHAN"
"10463","BTI ASTORIA,HOUSE 31,ROAD 20"
"10464","BISHWO SHAHITTO KENDRO , BISHWO SHAHITTO KENDRO LN PARIBAGH ,RAMNA"
"10465","LALMATIA MOHILA COLLEGE,ZAKIR HOSSAIN ROAD,LALMATIA"
"10466","EMBASSY OF THE REPUBLIC OF KOREA MADANI AVENUE,BLOCK K,BARIDHARA"
"10467","MAXS SHOPPERS,SECTOR 3,UTTARA"
"10468","MIRPUR NATIONAL ZOO , ZOO RD, MIRPUR 2"
"10469","HOUSE 30, ROAD 5 , SECTOR 3 , UTTARA"
"10470","24 & 16/B/1 , UNDER CONSTRUCTION , MUKTI HOUSING , KALLAYANPUR"
"10471","MIRPUR 10 , CIRCLE , MIRPUR 10"
"10472","BRIDGE ROSEN JINNAH , HOUSE 816, ROAD 12 , BLOCK I , BASHUNDHARA R/A"
"10473","HAZRAT SHAHJALAL INTERNATIONAL AIRPORT , TERMINAL 1, AIRPORT ROAD , NEW AIRPORT RPAD , KURMITOLA, SECTOR 2"
"10474","RUPAYAN LOTUS , 13 SEGUN BAGICHA ROAD , DHAKA -1000"
"10475","8/A/11/KA , ROAD NO. 14 , DHANMONDI R/A"
"10476","GULSHAN CLUB LIMITED , ROAD 50 , GULSHAN 2, DHAKA"
"10477","THE FOOD COMPANY -NARAYANGANJ , BANGABANDHU SARAK , CHASHARA"
"10478","CHAYANIR ACCOMMODITION , SOUTH BADDA"
"10479","CYNTHIA , SECTOR 13 , UTTARA"
"10480","BERAID FITNESS ZONE,BORO BERAID,100 FEST ROAD"
"10481","NAGAR DAISY GARDEN,ADABAR,MOHAMMADPUR"
"10482","DAFFODIL (NAVANA GARDEN),5/3 RAJA SARAK,ABDUL RAFIQ HOUSING,KALLYANPUR"
"10483","HOUSE 65,ROAD 11,SECTOR 13,UTTARA"
"10484","GATE 11,BLOCK F,LALMATIA"
"10485","TEA STALL,394,OLD ELEPHANT ROAD,WIRELESS,MOGBAZAR"
"10486","RD W4, BLOCK D, PALLABI"
"10487","SHEIKH HAZI MIYAR BARI , 297 , EAST KAZI PARA , WEST KAFRUL , PURBA KAZIPARA"
"10488","BEST PHYSIOTHERAPY,ADARSHA NAGAR,BADDA"
"10489","HOUSE 23, ROAD 2 , BLOCK G , BANASREE PROJECT"
"10490","blue moon restaurant party center , khilgaon taltola mor , khilgaon"
"10491","ROAD 4,DHANMONDI"
"10492","MIRPUR DOHS , AVENUE 3 , ROAD NO 8 , HOUSE NO 578"
"10493","RD 96 , GULSHAN 2"
"10494","HOUSE 9,ROAD 2A,SECTOR 5,UTTARA 1000"
"10495","TECHNEXT LIMITED 751,ROAD 11,MIRPUR DOHS,MIRPUR 12"
"10496","PIZZA BOX,UTTARA,SECTOR 11,UTTARA"
"10497","THE FOREST LOUNGE, ROAD 10/A , SATMASJID ROAD , DHANONDI"
"10498","UNITED NATIONS DEVELOPEMENT PROGRAMME,BEGUM ROKEYA SARANI,AGARGAON"
"10499","PARIS RD , MIRPUR 10"
"10500","4CCLASSY CHINESE CONVENTION CORNER , CAPITAL TOWER SHOPPING COMPLEX , MIRPUR -1"
"10501","SHIKDER VILLA , 824/2, KRISHIBID ROAD , SENPARA PARBATA, PURBA KAZIPARA"
"10502","HOUSE 323,FLAT 9/A,ROAD 10,BLOCK D, BASHUNDHARA R/A"
"10503","GABTOLI  BUS STATION , MIRPUR ROAD , ABDUL RAFIQ HOUSING , GABTALI"
"10504","76 , ROAD NO. 5  , BLOCK D, BASHUNDHARA R/A"
"10505","EASTERN BANK LIMITED ATM,BLOCK D,BASUNDHARA R/A"
"10506","NAGAR SHAMA HOMES , ROAD 1 , BLOCK I ,BANANI"
"10507","HOUSE 228, ROAD 2 BLOCK F BASHUNDHARA R/A"
"10508","DREAM STAR PARLOUR , H 7 , RD 3 , BLOCK A , BANASHREE"
"10509","CMH CANTEEN CMH DHAKA DHAKA CANTONEMNT"
"10510","SHAHJALAL INTERNATIONAL AIRPORT DOMESTIC TERMINAL , NEW AIRPORT ROAD , KURMITOLA , SECTOR 2"
"10511","GREEN HERITAGE , H 29 , JANATA HOUSING RD , MOHAMMADPUR"
"10512","NEW AIRPORT BUS STOP  , DAKSHINKHAN"
"10513","ORANGE & HALF CAFE,SQUARE HOSPITAL,WESR RAJABAZAR,INDIRA ROAD,PANTHAPATH"
"10514","HOUSE 808,ROAD 18,BLOCK K,BASUNDHARA R/A"
"10515","CAFE KATHMANDU , H 581/C , SHAHID BAKI SARAK ,  TALTOLA KHILGAON"
"10516","15 A , ROAD 99 , BANANI , GULSHAN"
"10517","BERIBADH TIN RASTAR MOR BUS STOP , MOHAMMADPUR"
"10518","EVERCARE HOSPITAL,DHAKA"
"10519","ANWAR KHAN MODERN MEDICAL COLLEGE,HOUSE NO 14,BLOCK B,DHANMONDI"
"10520","MILI SUPER MARKET , LALSHARAI RD , KACHUKHET , MIRPUR 14"
"10521","HOUSE 22 , ROAD 8 , BLOCK D , BONOSREE , RAMPURA , DHAKA 1219"
"10522","IRIS NURJAHAN 104 , KAKRAIL ROAD DOKKHIN , SHAHJAHANPUR , PALTAN"
"10523","BANGLADESH BANK HIGH SCHOOL,STATION ROAD,ARAMBAG,KOMLAPUR"
"10524","FIRST SECURITY ISLAMI BANK LIMITED ( HEAD OFFICE), GULSHAN 1, GULSHAN"
"10525","TOP TEN MART LTD , BASHUNDHARA RESIDENTIAL AREA , BLOCK A"
"10526","ALLIANCE ARZOO , ROAD 01 , BANANI DOHS , BANANI"
"10527","DIABARI METRO VIEW RESTORA , DIYABARI , UTTARA"
"10528","MITHAI BASHABO,CENTRAL BASHABO,SABUJBAG"
"10529","SSR HOME , SECTOR 18 , UTTARA"
"10530","ABDULLAHPUR BERIBADH CIRCLE , IC MEDICAl RD , UTTARA"
"10531","HOUSE 51 , ROAD 3 , SECTOR 3 , UTTARA"
"10532","ROSE GARDEN , ROAD 4A , NOBODOY HOUSING , MOHAMMADPUR"
"10533","BADDA KOBORSTHAN (GRAVE YARD ), BADDA"
"10534","265, TSC MOR, SIDDIKBAZAR"
"10535","PALLIMA SANGSAD H 841 C , SHAHID BAKI SARAK , TALTOLA KHILGAON"
"10536","SANTI KUNJO , 2 1 , AVENUE 2 , SECTION 2"
"10537","JUICY BAR , SAINIKARA CLUB , BANANI"
"10538","KHIDMAH HOSPITAL , MANCO TOWER"
"10539","NATIONAL INSTITUTE OF DISEASES CHEST & HOSPITAL (NIDCH) , TB  GATE ROAD GATE MOHAKHALI"
"10540","AMRA TOMADER BHULBO NA SCULPTURE , CANTONMENT , DHAKA CANTONMENT"
"10541","SHAHID JANANI JAHANARA IMAM SARONI , DHANMONDI"
"10542","HIRAJHEEL MASJID GOLI,HATIRJHEEL,SHIDDHIRGANJ,NARAYANGANJ,1361"
"10543","LA TORTA BY M&M , GULSHAN 1"
"10544","MECCA ENTERPRISE,KALI CHARAN SHAHA ROAD,GENDARIA"
"10545","RAJLOKKHI COMPLEX , SECTOR 3 , UTTARA"
"10546","TIKKAPARA RD , MOHAMMADPUR"
"10547","KOLLYANPUR BUS STAND"
"10548","CHAAP GHOR ROAD 9/A SATMASJID ROAD DHANMONDI"
"10549","SETARA BEGUM, H 104, RD 7, MOHAMMADI HOUSING SOCIETY, MOHAMMADPUR"
"10550","HAZI KARIM MANJIL , 11/1 , ABUL KHAIRAT ROAD , NOORBAGH , BABU BAZAR"
"10551","INDEPENDENT UNIVERSITY , PLOT 16 , AFTAB UDDIN AHMED RD , BLOCK B , BASHUDNHARA R/A"
"10552","ASGAR ALI HOSPITAL H 111/1/A DISTILLERY RD DAYAGANJ"
"10553","BAITUL AMAN HOUSING SOCIETY , H 981 , R 16 , ADABOR , MOHAMMADPUR"
"10554","THE LAST CALL,SECTOR 18,UTTARA"
"10555","MIRPUR 1 BUS STOP"
"10556","SIGNORINA , MAATI PPROPERTY , BLOCK D, BASHUNDHARA R/A"
"10557","HOUSE NO 9, ESKATON GARDEN ROAD , RAMNA , DHAKA"
"10558","CBSG INFORMATIX , BLOCK B , LALAMATIA"
"10559","GOLDEN BIRIYANI,RD 2,SECTOR 6,UTTARA"
"10560","FOUR SEASON , SATMASJID RD , DHANMONDI"
"10561","NAM VILLAGE , H 7 , RD 2 , BANANI"
"10562","VIDGYOR COLOUR COAT , GOPIBAG , TIKATULI"
"10563","ROAD 4/6,SECTION 12"
"10564","PROTIK HOUSING , ROAD 12/A, BLOCK J , ANSARBAGH , MERADIA"
"10565","TROPICAL UTTORSHURI,H 11/7,11/7A,B,C KA,KATHALBAGAN"
"10566","MAZAR ROAD COUNTER"
"10567","DRUGS CORNER , BADDA NAGAR HAZARIBAGH"
"10568","PARIS RD,MIRPUR 10"
"10569","POLWEL CARANATION SHOPPING CENTRE, SECTOR 8, UTTARA"
"10570","OUR NEWS,BD,ADABAR,MOHAMMADPUR"
"10571","BRAC BANK LIMITED ATM,SECTOR 4,UTTARA"
"10572","DHAKA SHISHU HOSPITAL , SHAMOLI , BESIDE SHISHU MELA"
"10573","UTTARA CENTER METRO STATION , SECTOR 15"
"10574","FOKIRAPUL NAYA PALTAN"
"10575","RANKS MOTORS WORKSHOP LIMITED,MIRPUR RD,GABTALI"
"10576","SHWAPNO H 6 , BIR UTTAM MIR SHAWKAT SARAK , GULSHAN 1"
"10577","GULSHAN LADIES COMMUNITY CLUB,ROAD 83,GULSHAN 2,GULSHAN"
"10578","KACCHI BHAI , WEST , DHANMONDI"
"10579","ANANYA SHOPPING COMPLEX , BARIDHARA D.O.H.S MAIN ROAD , BANANI , GULSHAN"
"10580","RUKSANA GARDEN , HOUSE 68 , ROAD 8 , BLOCK B , BASHUNDHARA RESIDENTIAL AREA , DHAKA"
"10581","SEL SIDDIQI PLAZA,173,CENTRAL ROAD,DHANMONDI"
"10582","H 405, AFTAB UDDIN AHMED RD , BLOCK B , BASHUNDHARA R/A"
"10583","HOUSE 17 , ROAD 10, SECTOR 11, UTTARA"
"10584","HOTEL SARINA DHAKA , KENAL ATATRUK AVENUE , BANANI"
"10585","SHAHABUDDIN MEDICAL COLLEGE HOSPITAL,HOUSE 12,ROAD 113/A,GULSHAN 1"
"10586","YAR STUDENT LOAN & IMMIGRATION GULSHAN 1"
"10587","MITALI ROAD JAME MASJID"
"10588","MAK BUSINESS LTD,BLOCK B,MIRPUR 12"
"10589","BIJOYNAGAR AKRAM TOWER,SYED NAZRUL ISLAM SARANI,NAYA PALTAN"
"10590","BANANI-11 TRAFFIC POLICE BOX, ROAD 11, BLOCK E , BANANI"
"10591","ARAFAT ELECTRONICS ,POST OFFICE ROAD , GULSHAN"
"10592","31/2, ROAD NO 3 MUKTI HOUSING SHYAMOLI"
"10593","PIZZA LANE , BLOCK A , BASHUNDHARA"
"10594","H 248/A,RD 4,MOHAMMADI HOUSING SOCIETY,MOHAMMADPUR"
"10595","INTERCONTINTENTAL DHAKA , 1 , MINTO ROAD , WIRELESS , PALTAN"
"10596","TANDURI CHAYER JOGOT , PANTHAPATH"
"10597","M/S. AL HAYAT OVERSEAS , PURANA PALTAN"
"10598","EDUAID LIBRARY , SARULIA , DEMRA"
"10599","H 20 RD 6 , BANASREE"
"10600","AB BANK , GULSHAN AVE , GULSHAN 2"
"10601","BANGABHABAN PARK WASA WATER PUMP,GULISTAN PARK"
"10602","AARONG MUKTOBANGLA SHOPPING COMPLEX , MIRPUR 1"
"10603","SHANTA FORUM 187,1888 BIR UTTAM MIR SHAWKAT SARAK,DHAKA 1208"
"10604","AFRA PHARMACY,112,ROAD NO 8,MOHAMMADI HOUSING LIMITED,MOHAMMADPUR"
"10605","MAHIN GENERAL STORE , DHAKA UDDAN , MOHAMMADPUR"
"10606","PLOT 34,RD 9,BLOCK B,BASUNDHARA R/A"
"10607","151, SARAK 10KHILKHET , BASHUNDHARA R/A"
"10608","JANNAT MEDICINE STORE , ROAD 21 , SECTORE 10 , UTTARA"
"10609","DHAKA INTERNATIONAL TRADE FAIR SPOT , SECTOR 4, PURBACHAL"
"10610","RD 5B , BLOCK C , BASUNDHARA R/A"
"10611","GALESIA HOTEL & RESORT LTD , BLOCK  B , BANANI"
"10612","SHOHAGH PARIBAHAN PVT,LTD,CHOWDHURIPARA,MALIBAGH"
"10613","LAHORA  RESTAURANT , K 27 , PRAGOTI SARANI , NADDA"
"10614","KHAN MONJIL , 197/B, KRISHIBID ROAD,  SENPARA PARBATA , PURBA KAZIPARA"
"10615","6/9, AZIMPUR NIPORT ROAD , NOORBAGH , HAZARIBAGH"
"10616","GOLDEN TULIP THE GRANDMARK , DHAKA , BLOCK H , BANANI"
"10617","ROAD  116 , GULSHAN 1 , GULSHAN"
"10618","SHARIATPUR RENT A CAR ( BASHUNDHARA ) , BLOCK K , BASHUNDHARA R/A"
"10619","ICT WORLD -BD, BLOCK E, BANASREE"
"10620","MATIN VILLA,HOUSE 23,ROAD 2,SECTOR 4,UTTARA"
"10621","H 114/2 , MALIBAGH RAIL GATE , MALIBAGH"
"10622","695, HATIRJHEEL LINK ROAD , WIRELESS , MOGHBAZAR"
"10623","DHAKA BANK LIMITED , BEGUM ROKEYA AVENUE , TALTOLA , AGARGAON"
"10624","AMBROSIA INFINITY LOUNGE , HOUSE 54, ROAD 10/A, DHANMONDI"
"10625","TAMIRUL MILLAT KAMIL MADRASA ENGINEER GOLI , MIR HAZIRBAG , JATRABARI"
"10626","ZOOM AMBULANCE SERVICE IN DHAKA , SOBHANBAG , DHANMONDI"
"10627","REGIONAL PASSPORT OFFICE , ROAD 3/B , SECTOR 15 , UTTARA"
"10628","AL GHAFILY MEDICAL CENTER , H 82 , RD 17A, BANANI"
"10629","ICON EVENT MANAGEMENT & WEDDING PLANNER,SECTION 13,MIRPUR"
"10630","H 159/A, AL HELAL HOSPITAL RD , SENPARA PARBATA , MIRPUR 10"
"10631","SP GOLDEN LINE , MOTIJHEEL COUNTER , SOUTH KAMALAPUR"
"10632","SHWAPNO NIR , H 123/A , OHOM JATRA ST , MOHAMMADPUR"
"10633","RANKS POWER TECH & TRAC LOAD HEAD OFFICE , GULSHAN 1"
"10634","16/A , LAKE CIRCUS 3RD LANE , KALABAGAN"
"10635","IBN SINA , H 58 , RD 2A , DHANMONDI"
"10636","AYSHA TEA STORE , GABTOLI , MIRPUR"
"10637","BASIC  HOMEOPATHY CLINIC GALAXY HOSPITAL , MAIN ROAD , SECTION 6"
"10638","CIVILIAVATION COLONY,BANGLADESH"
"10639","KANCHAN,H 13,RD 1,NEW MARKET"
"10640","GULSHAN CLUB LIMITED , ROAD 50 GULSHAN 2 , DHAKA"
"10641","2A , ROAD 55 , BANANI , GULSHAN"
"10642","BEEF SELLER SHOP , DHAKA ARICHA HIGHWAY"
"10643","KAMARPARA , UTTARA SECTOR 10"
"10644","CARE & CURE VATERINARY CLINIC,KHILGAON,CHOWDHURY PARA,BLOCK C,"
"10645","US BANGLA AIRLINES , GULSHAN NORTH AVENUE , GULSHAN 2, GULSHAN"
"10646","22, ROAD 2 , DAKKHIN BADDA , GULSHAN"
"10647","ABDULLAH PHARMACY 9,MIRPUR ROAD,NO 14,UTTAR KAFRUL,PURBA KAZIPARA"
"10648","National Bank Public School And Collage, Rayer Bazar, Mohammadpur"
"10649","YASIN FASHION LADIES TAILORS , KATASHUR, MOHAMMADPUR"
"10650","UTTARA SECTOR 9 (SHWAPNO),SECTOR 9"
"10651","NORTH VASANTEK RD , VASHANTEK"
"10652","UTTARA BADDA SHADHINOTA SHJARANI ROAD,ADARSHA NAGAR,BADDA"
"10653","BARCODE CAFE , BLOCK B , BANANI"
"10654","ALI ASGAR HOSPITAL , 111/1/A, DISTILARY ROAD , GOIPIBAG , DAYAGANJ"
"10655","SILVER SPRING , 133 , D BLOCK 7 NO ROAD BLOCK D, BASHUNDHARA R/A"
"10656","vai vai enterprise h 26 ave 2 mirpur 11"
"10657","FOKIRAPOL FIVE STAR HOTEL , H 22/24, MUKTIJODDHA ABDUL SALAM RD FAKIRAPOL"
"10658","NORTH  SOUTH UNIVERSITY ( NSU )"
"10659","raffinato ristorant italiano , gulshan 2 , gulshan"
"10660","RUPAYAN ANGEL"
"10661","KHANDAKER HOUSE , ANSABAGH , MERADIA"
"10662","AMBIT, H 14,NORTH CIRCULAR RD,DHANMONDI"
"10663","ROAD 56,BANANI,GULSHAN"
"10664","BAITUL SALAT JAME MASJID MARKET & JAMIA FARUQIA MADRASA , BLOCK A , MIRPUR 10"
"10665","BISMILLAH SUPER SHOP , TONGI PAURASHAVA"
"10666","DHAKA JATIO CHIRIAKHANA"
"10667","ZIRANI BAZAR , SAVAR KALIAKOIR RD , CHANDRA , 1349"
"10668","CITY OVERSEAS CNG FILLING STATION , FRONT ROAD , NIKUNJA 2"
"10669","GOPI KISHAN LN ,WARI"
"10670","44/27 , BASIRUDDIN ROAD , DHANMONDI"
"10671","AKOTA TRANSPORT , BUS STAND , MOHAKHALI"
"10672","HALDA VAILEY TEA LOUNGE, GULSHAN 2 , GULSHAN"
"10673","shopno nagar , shagufta new road , mirpur dohs"
"10674","SAHNOOR GARDEN , HOUSE 95/1 , AARAB BAKERY LANE , NORTH MUGDA , MUGDA"
"10675","APARTMENT BY CHARUTA , DHAKA , BANGLADESH"
"10676","BRAC BANK HEAD OFFICE,220/B,BIR UTTAM MIR SHAWKAT SARAK,EAST NAKHALPARA,NIKETON"
"10677","CHAIRMANBARI FIELD , RD 1 , CHAIRMANBARI , BANANI"
"10678","BIKRAMPUR GENERAL STORE,170/9/A,WEST KAFRUL,MUKTI HOUSING,PASCHIM KAFRUL"
"10679","UTTARA ADHUNIK MEDICAL COLLEGE & HOSPITAL , SONARGAON JANAPATH RD , UTTARA"
"10680","MERCANTILE BANK LTD,KAZI NAZRUL ISLAM AVE,KAWRANBAZAR"
"10681","BANGLADESH AIR FORCE RECORD OFFICE , OLD AIRPORT , AGARGAON"
"10682","SHIBU MARKET BUS STOP , HAJIGANJ SHIBUMARKET RD , KUTUBAIL , FATULLAH , NARAYANGANJ , 1400"
"10683","SDK TOWER , H 210 , ELEPHANT RD"
"10684","ASGAR ALI HOSPITAL , H 111/1/A, DISTILLEY RD , DAYAGANJ"
"10685","LOTUN STATIONERY & COMPUTERS,KEMAL ATATURK AVENUE,BANANI"
"10686","BANGLADESH DIESEL PLANT LIMITED CORPORRATE OFFICE , KACHUKHET , DHAKA CANTONMENT"
"10687","THE CHILD LABORATORY SCHOOL , GONO KOBORSTHAN RD , FAYDABAD , DAKSHINKHAN"
"10688","JAMS ZAHRA,553,ROAD NO 11.BASUNDHARA R/A"
"10689","MARKS MEDICAL COLLEGE  & DENTAL & NURSING UNIT , SECTION 13 , MIRPUR"
"10690","H 12 SENPARA PARBATA RD MIRPUR 10"
"10691","KOHINUR GENERAL STORE , H 490/1, ADARSHA MAHALLA RD , MIRPUR 14"
"10692","ELECTRA INTERNATIONAL,HATIRPOOL,KATABAN"
"10693","BTI WOODLANDS,HOUSE 57 59,ROAD 3,SECTOR 13,UTTARA,DHAKA"
"10694","REALIANCE BUILDING , H 146 , RD 8 , BLOCK D , BASUNDHARA R/A"
"10695","CSD SHAMPAN , NEW AIRPORT RD , DHAKA CANTONMENT"
"10696","SHAHEED MANNA LINE , DHAKA , BANGLADESH"
"10697","NIHARIKA CONCORD TOWER , BLOCK C , BANANI"
"10698","NEW BIKRAMPUR CAR DECORATION,DHAKA ARICHA HIGHWAY,NOBINAGAR 1340"
"10699","ROSLYN VISTA,MOTI SARDER RD,FULBARIA"
"10700","ATI GRAM MASJID RD , ATI , SHIDDHIRGANJ , NARAYANGANJ , 1430"
"10701","HAZRAT SHAHJALAL INTERNATIONAL AIRPORTB"
"10702","BANGLALINK CENTER , BIR UTTAM MIR SHAWKAT SARAK , GULSHAN 1"
"10703","M RAHMAT ALI RD,KAMRANGIRCHAR"
"10704","THE HIJAB SHOP , RD 1/A , NIKETON"
"10705","DOSA GARDEN,AGARGAON,MIRPUR"
"10706","azmpur bus stand , dhaka 1230 bangladesh"
"10707","H 659 , RD 20 , BLOCK F , BASUNDHARA R/A"
"10708","SEGUNBAGICHA HIGH SCHOOL,TOPKHANA RD"
"10709","APOLLO HOSPITAL , SAYEM SOBHAN ANVIR4 ROAD , BLOCK D, , BASHUNDHARA R/A"
"10710","PKSF , SHER  E  BANGLA RD , AGARGAON"
"10711","NOKSHI J F PLACE,H 99,LAKE CIRCUS,KALABAGAN"
"10712","LATIFA SHARIFF,HOUSE 296,ROAD NO 12,BLOCK C,BASUNDHARA R/A"
"10713","CITY HOSPITAL,BLOCK E,LALMATIA"
"10714","RANGS EMART DHANMONDI , RESIDENTIAL AREA , DHANMONDI"
"10715","PANTHA NIBASH -1 , H 63 , ALKE CIRCUS , KALABAGAN"
"10716","NSO TECHNOLOGIES,P C CULTURE HOUSING SOCIETY,SHEKHERTEK"
"10717","GOPAL SAHA LN , LUXMIBAZAR , SUTRAPUR"
"10718","SREE SREE MAA DURGA TEMPLE PANAM NAGAR , SONARGAON"
"10719","RD 1,MOHAMMADIA HOUSING LTD,MOHAMMADPUR"
"10720","JANAPATHER MOR , SAYEDABAD"
"10721","PARADISE CABLES,B B RD,BALUR MATH,NARAYANGANJ SADAR,NARAYANGANJ,1400"
"10722","SANAI COMMUNITY CENTER , LAMINI ST WARI"
"10723","RAMPURA BRIDGE,EAST RAMPURA"
"10724","THAILAND SPA AND MASSAGE,TB GATE,MOHAKHALI"
"10725","H 383,RD 7,BLOCK F,BASHUNDHARA R/A"
"10726","FAKIRAPOOL PANIR TANK , FAKIRAPOOL RD"
"10727","NOVOAIR DOMESTIC CHECK IN COUNTER,HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,KURMITOLA"
"10728","SQUARE HOSPITAL LTD , PANTHAPATH RD , KALABAGAN"
"10729","TAJ NOOR TOWER , H 58, NORTH CIRCULAR RD , DHANMONDI"
"10730","A TO Z STATIONARY & BOOK SHOP , BLOCK C , MIRPUR 1"
"10731","H 620, RD 19, BLOCK F, BASHUNDHARA R/A"
"10732","ROAD 4 , MIRPUR DOHS , MIRPUR 12"
"10733","SHANTINAGAR BAZAR RD , SHANTINAGAR"
"10734","NORTH END COFEE ROASTERS EVERCARE HOSPITAL,BLOCK E,BASUNDHARA R/A"
"10735","H 277,RD 10,BLOCK ,BASUNDHARA R/A"
"10736","L BLOCK AFTABNAGAR , BLOCK H"
"10737","JIGATALA SALEK GARDEN KACHA BAZAR,MOULAVI SALEK RD,JIGATALA"
"10738","BIMAN HOLIDAY-PREMIUM LOUNGE , HAZRAT SHAHJALAL INTERNATIONAL AIRPORT , KURMITOLA"
"10739","GREEN FUEL CNG AND LPG CONVERSION CENTER / GREEN FUEL TECHNOLOGIES LTD , ADABAR , MOHAMMADPUR"
"10740","BARA BAZAR , KARMICHAL RD , KOTBARI , GABTALI"
"10741","SECTION 13"
"10742","H 48, INDIRA ROAD FARMNGATE"
"10743","URBAN SOUTHERN HEIGHTS,30,RD 14/A,DHANMONDI"
"10744","BTMC BHABAN , H 7/9 , KAWRAN  BAZAR FDC RD , KAWRANBAZAR"
"10745","WEB RECITE SECTOR 13 UTTARA"
"10746","H 1001/2/A , BINDU BRITTO GOLI , EAST SHEWRAPARA"
"10747","SHOMOY TECHNOLOGY LTD , ROAD 5 BLOCK G, BANANI"
"10748","NOOR GARDEN , 170 , SARAK 8 , KHILKHET , BASUNDHARA R/A"
"10749","13C/1C , BLOCK B , BABOR ROAD , MOHAMMADPUR"
"10750","HRC BHABAN,KAWRAN BAZAR RD,KAWRANBAZAR"
"10751","UNIMART , GULSHAN 1, GULSHAN"
"10752","JATIYO CHOKKHU BIGYAN INSTITUTE O HOSPITAL ,, SYED MAHBUB MURSHED AVE , AGARGAON"
"10753","H 749,RD 23,BLOCK F,BASUNDHARA R/A"
"10754","SAYED NAGAR AUTO STAND,RD 1,SAYED NAGAR R/A,VATAR"
"10755","HARUN HOTEL AND RESTAURANT , AMTOLA (60FEET) MIRPUR 02"
"10756","SHURJER HASHI CLINIC,BLOCK B,AFTABNAGAR"
"10757","HOUSE 10, ROAD 03, SECTOR 10, UTTARA"
"10758","KHAMAR BARI , KHAMARBARI RD , FARMGATE"
"10759","MOGHBAZAR CONVENTION CENTER LTD , BORO MOGHBAZAR"
"10760","bashundhara city shopping complex , panthapath , dhaka"
"10761","KIDNEY FOUNDATION BANGLADESH,
MIRPUR COLLEGE RD,MIRPUR 2"
"10762","NADUS NUDUS ,  SKS TOWER, VBIP ROAD , MOHAKHALI"
"10763","NEW LIFE  HOSPITAL LIMITED , GREEN ROAD , KATHALBAGAN"
"10764","HOUSE 19 , ROAD 95 , GULSHAN 2"
"10765","CASUAL OUTFITS,SECTOR 14,UTTARA"
"10766","EASKATON BANL LTD ATM , EBL , 115/A OLD AIRPORT RD , MONIPURI PARA"
"10767","MANJIL E MASHUDUL ISLAM BANANI DOHS"
"10768","VERTEX PROMINENT , GA-16/1 , MOHAKHALI SCHOOL ROSD , MOHAKHALI , 1212"
"10769","SHEWRAPARA BUS  STAND , BEGUM ROKEYA SARANI , WEST SHEWRAPARA"
"10770","SHAMS TOWER , 2/6 , BLOCK C , SHAJAHAN ROAD , MOHAMMADPUR"
"10771","POPULAR CONSULTATION CENTRE 2 , RESIDENTIAL AREA , DHANMONDI"
"10772","9 10 , AVENUE 1 , SECTION 2"
"10773","SQUARE HOSPITAL LTD , PANTHAPATH RD , KOLABAGAN"
"10774","CUSTOMS , EXCISE & VAT COMMISSIONERATE , DHAKA ( NORTH) , SECTOR 7 , UTTARA"
"10775","SMILE DENTAL MIRPUR KALSHI BRANCH , BLOCK E , MIRPUR 12"
"10776","CONFIGURE BEPARI SHOPPING COMPLEX , PROGATI SARANI , MIDDLE BADDA"
"10777","IQBAL RD , WEST SHEWRAPARA"
"10778","TRIBUTE HOMES,35,ROAD 114,GULSHAN 2,GULSHAN"
"10779","BAKSHI BAZAR  MOR , CHAWKBAZAER"
"10780","RAJLOKKHI COMPLEZ,SECTOR 3,UTTARA"
"10781","EZZYR,ROAD 8,BLOCK C,NIKETON"
"10782","LALMATIA TEMPO STAND BAUNIABADH MIRPUR 11"
"10783","BISWAS CLOTHING SECTOR 12 UTTARA"
"10784","75/A/2 , RAJA BAZAR INDIRA ROAD , DHANMONDI"
"10785","SATARKUL MERUL RAHMATE NOOR JAME MOSQUE , MADANI AVENUE , KATHALBARIA BADDA"
"10786","SAMSUNG , WEST SHEWRAPARA , MIRPUR"
"10787","ULTRA MODEL TOWN , HOUSE 02, ROAD 2/A , SECTOR 05"
"10788","SIPAHIBAG BAZAR , SIPAHIBAG , KHILGAON"
"10789","NITOR JAME MASJID , NATIONAL INSTITUTE OF TRAUMATOLOGY & ORTHOPADIC REHABILITATION ( NITOR ) , SHER-E-BANGLA NAGAR"
"10790","17/,BLOCK C,TAJMAHAL ROAD,MOHAMMADPUR"
"10791","SM ENTERPRISE,MALIBAGH MOR,MALIBAGH"
"10792","ISLAM BHABON , 762/4, 60FEET , MUKTI HOUSING DOKKHIN MONIPUR"
